bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-05-13 00:00,Generator,coal_gen__8,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__9,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__10,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__11,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__12,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__19,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__20,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__23,255.71,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__24,255.71,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__629,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__630,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__864,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__865,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__867,303.86,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__1068,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__1069,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__1070,611.58,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__1073,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__1074,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__1083,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__1084,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__1619,255.71,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__1620,255.71,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__1621,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__1622,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__1642,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__1643,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__1690,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__1691,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__1915,255.71,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__1916,255.71,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__2367,255.71,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__2509,255.71,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__2510,255.71,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__2637,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__2638,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__2639,255.71,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__2640,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,coal_gen__2641,136.69,290.50,41320.00
Anhui,2026-05-13 00:00,Generator,hydro_gen__3320,2042.60,0.00,41320.00
Anhui,2026-05-13 00:00,Generator,onwind_gen__3321,57.57,0.00,41320.00
Anhui,2026-05-13 00:00,Import,Import_Xinjiang,11880.00,261.95,41320.00
Anhui,2026-05-13 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,290.50,41320.00
Anhui,2026-05-13 00:00,Import,Import_Xinjiang,11880.00,261.95,41320.00
Anhui,2026-05-13 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,290.50,41320.00
Anhui,2026-05-13 00:00,Import,Import_Ningxia,7920.00,259.33,41320.00
Anhui,2026-05-13 00:00,Congestion,Rent_link_66_Ningxia_Anhui,0.00,290.50,41320.00
Anhui,2026-05-13 00:00,Storage,Discharge_pumped_3323,155.09,290.50,41320.00
Anhui,2026-05-13 00:00,Storage,Discharge_battery_3324,221.56,290.50,41320.00
Beijing,2026-05-13 00:00,Generator,gas_gen__3201,6880.15,350.00,12740.00
Beijing,2026-05-13 00:00,Generator,hydro_gen__3252,510.65,0.00,12740.00
Beijing,2026-05-13 00:00,Generator,onwind_gen__3253,3.20,0.00,12740.00
Beijing,2026-05-13 00:00,Import,Import_HEBEI_NORTH,2970.00,287.74,12740.00
Beijing,2026-05-13 00:00,Congestion,Rent_link_11_HEBEI_NORTH_Beijing__fwd,0.00,350.00,12740.00
Beijing,2026-05-13 00:00,Import,Import_Tianjin,2376.00,260.81,12740.00
Beijing,2026-05-13 00:00,Congestion,Rent_link_95_Beijing_Tianjin__rev,0.00,350.00,12740.00
Chongqing,2026-05-13 00:00,Generator,coal_gen__313,450.61,276.22,21020.00
Chongqing,2026-05-13 00:00,Generator,coal_gen__314,450.61,276.22,21020.00
Chongqing,2026-05-13 00:00,Generator,coal_gen__317,744.38,276.22,21020.00
Chongqing,2026-05-13 00:00,Generator,coal_gen__318,744.38,276.22,21020.00
Chongqing,2026-05-13 00:00,Generator,hydro_gen__3351,3319.23,0.00,21020.00
Chongqing,2026-05-13 00:00,Generator,onwind_gen__3352,25.19,0.00,21020.00
Chongqing,2026-05-13 00:00,Import,Import_Xinjiang,7920.00,261.95,21020.00
Chongqing,2026-05-13 00:00,Congestion,Rent_link_60_Xinjiang_Chongqing,0.00,276.22,21020.00
Chongqing,2026-05-13 00:00,Import,Import_Hubei,4752.00,264.59,21020.00
Chongqing,2026-05-13 00:00,Congestion,Rent_link_87_Hubei_Chongqing__fwd,0.00,276.22,21020.00
Chongqing,2026-05-13 00:00,Import,Import_Guizhou,2613.60,274.59,21020.00
Chongqing,2026-05-13 00:00,Congestion,Rent_link_96_Guizhou_Chongqing__fwd,0.00,276.22,21020.00
Fujian,2026-05-13 00:00,Generator,coal_gen__588,1000.00,290.50,41363.99
Fujian,2026-05-13 00:00,Generator,coal_gen__589,1000.00,290.50,41363.99
Fujian,2026-05-13 00:00,Generator,coal_gen__594,660.00,290.50,41363.99
Fujian,2026-05-13 00:00,Generator,coal_gen__595,660.00,290.50,41363.99
Fujian,2026-05-13 00:00,Generator,coal_gen__637,1000.00,290.50,41363.99
Fujian,2026-05-13 00:00,Generator,coal_gen__638,1000.00,290.50,41363.99
Fujian,2026-05-13 00:00,Generator,coal_gen__1111,660.00,290.50,41363.99
Fujian,2026-05-13 00:00,Generator,coal_gen__1112,660.00,290.50,41363.99
Fujian,2026-05-13 00:00,Generator,coal_gen__1149,660.00,290.50,41363.99
Fujian,2026-05-13 00:00,Generator,coal_gen__1150,660.00,290.50,41363.99
Fujian,2026-05-13 00:00,Generator,coal_gen__1673,1000.00,290.50,41363.99
