bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-08-05 00:00,Generator,coal_gen__8,419.12,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__9,419.12,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__10,419.12,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__11,419.12,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__12,419.12,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__19,419.12,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__20,419.12,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__23,576.72,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__24,576.72,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__629,419.12,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__630,419.12,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__864,419.12,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__865,419.12,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__867,367.16,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__1068,419.12,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__1069,419.12,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__1070,781.85,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__1073,419.12,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__1074,419.12,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__1083,419.12,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__1084,419.12,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__1619,576.72,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__1620,576.72,290.50,54240.00
Anhui,2026-08-05 00:00,Generator,coal_gen__1621,419.12,290.50,54240.00
