bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-05-06 00:00,Generator,coal_gen__8,18.71,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__9,18.71,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__10,18.71,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__11,18.71,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__12,18.71,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__19,18.71,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__20,18.71,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__23,39.85,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__24,39.85,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__629,18.71,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__630,18.71,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__864,18.71,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__865,18.71,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__867,187.80,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__1068,18.71,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__1069,18.71,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__1070,247.39,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__1073,18.71,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__1074,18.71,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__1083,18.71,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__1084,18.71,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__1619,39.85,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__1620,39.85,290.50,38750.53
Anhui,2026-05-06 00:00,Generator,coal_gen__1621,18.71,290.50,38750.53
