bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-08-29 00:00,Generator,coal_gen__8,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__9,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__10,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__11,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__12,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__19,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__20,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__23,435.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__24,435.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__629,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__630,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__864,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__865,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__867,333.34,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__1068,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__1069,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__1070,696.78,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__1073,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__1074,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__1083,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__1084,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__1619,435.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__1620,435.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__1621,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__1622,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__1642,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__1643,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__1690,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__1691,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__1915,435.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__1916,435.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__2367,435.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__2509,435.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__2510,435.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__2637,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__2638,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__2639,435.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__2640,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,coal_gen__2641,314.47,290.50,51987.66
Anhui,2026-08-29 00:00,Generator,hydro_gen__3320,3342.44,0.00,51987.66
Anhui,2026-08-29 00:00,Generator,onwind_gen__3321,3089.83,0.00,51987.66
Anhui,2026-08-29 00:00,Import,Import_Xinjiang,11880.00,216.01,51987.66
Anhui,2026-08-29 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,290.50,51987.66
Anhui,2026-08-29 00:00,Import,Import_Xinjiang,11880.00,216.01,51987.66
Anhui,2026-08-29 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,290.50,51987.66
