bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-05-29 00:00,Generator,coal_gen__8,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__9,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__10,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__11,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__12,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__19,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__20,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__23,73.36,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__24,73.36,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__629,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__630,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__864,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__865,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__867,258.45,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__1068,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__1069,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__1070,427.74,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__1073,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__1074,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__1083,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__1084,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__1619,73.36,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__1620,73.36,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__1621,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__1622,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__1642,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__1643,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__1690,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__1691,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__1915,73.36,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__1916,73.36,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__2367,73.36,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__2509,73.36,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__2510,73.36,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__2637,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__2638,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__2639,73.36,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__2640,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,coal_gen__2641,30.68,290.50,41141.43
Anhui,2026-05-29 00:00,Generator,hydro_gen__3320,2042.60,0.00,41141.43
Anhui,2026-05-29 00:00,Generator,onwind_gen__3321,4695.51,0.00,41141.43
Anhui,2026-05-29 00:00,Import,Import_Xinjiang,11880.00,173.82,41141.43
Anhui,2026-05-29 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,290.50,41141.43
Anhui,2026-05-29 00:00,Import,Import_Xinjiang,11880.00,173.82,41141.43
Anhui,2026-05-29 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,290.50,41141.43
Anhui,2026-05-29 00:00,Import,Import_Ningxia,7920.00,216.01,41141.43
Anhui,2026-05-29 00:00,Congestion,Rent_link_66_Ningxia_Anhui,0.00,290.50,41141.43
Anhui,2026-05-29 00:00,Storage,Discharge_pumped_3323,122.28,290.50,41141.43
Anhui,2026-05-29 00:00,Storage,Discharge_battery_3324,353.00,290.50,41141.43
Beijing,2026-05-29 00:00,Generator,gas_gen__3201,6904.62,350.00,13022.13
Beijing,2026-05-29 00:00,Generator,hydro_gen__3252,510.65,0.00,13022.13
Beijing,2026-05-29 00:00,Generator,onwind_gen__3253,260.86,0.00,13022.13
Beijing,2026-05-29 00:00,Import,Import_HEBEI_NORTH,2970.00,246.57,13022.13
Beijing,2026-05-29 00:00,Congestion,Rent_link_11_HEBEI_NORTH_Beijing__fwd,0.00,350.00,13022.13
Beijing,2026-05-29 00:00,Import,Import_Tianjin,2376.00,246.57,13022.13
Beijing,2026-05-29 00:00,Congestion,Rent_link_95_Beijing_Tianjin__rev,0.00,350.00,13022.13
Chongqing,2026-05-29 00:00,Generator,coal_gen__313,479.62,276.22,23180.00
Chongqing,2026-05-29 00:00,Generator,coal_gen__314,479.62,276.22,23180.00
Chongqing,2026-05-29 00:00,Generator,coal_gen__317,780.83,276.22,23180.00
Chongqing,2026-05-29 00:00,Generator,coal_gen__318,780.83,276.22,23180.00
Chongqing,2026-05-29 00:00,Generator,hydro_gen__3351,3319.23,0.00,23180.00
Chongqing,2026-05-29 00:00,Generator,onwind_gen__3352,2054.29,0.00,23180.00
Chongqing,2026-05-29 00:00,Import,Import_Xinjiang,7920.00,173.82,23180.00
Chongqing,2026-05-29 00:00,Congestion,Rent_link_60_Xinjiang_Chongqing,0.00,276.22,23180.00
Chongqing,2026-05-29 00:00,Import,Import_Hubei,4752.00,264.59,23180.00
Chongqing,2026-05-29 00:00,Congestion,Rent_link_87_Hubei_Chongqing__fwd,0.00,276.22,23180.00
Chongqing,2026-05-29 00:00,Import,Import_Guizhou,2613.60,247.82,23180.00
Chongqing,2026-05-29 00:00,Congestion,Rent_link_96_Guizhou_Chongqing__fwd,0.00,276.22,23180.00
Fujian,2026-05-29 00:00,Generator,coal_gen__588,606.42,290.50,43695.33
Fujian,2026-05-29 00:00,Generator,coal_gen__589,606.42,290.50,43695.33
Fujian,2026-05-29 00:00,Generator,coal_gen__594,370.90,290.50,43695.33
Fujian,2026-05-29 00:00,Generator,coal_gen__595,370.90,290.50,43695.33
Fujian,2026-05-29 00:00,Generator,coal_gen__637,606.42,290.50,43695.33
Fujian,2026-05-29 00:00,Generator,coal_gen__638,606.42,290.50,43695.33
Fujian,2026-05-29 00:00,Generator,coal_gen__1111,370.90,290.50,43695.33
Fujian,2026-05-29 00:00,Generator,coal_gen__1112,370.90,290.50,43695.33
Fujian,2026-05-29 00:00,Generator,coal_gen__1149,370.90,290.50,43695.33
Fujian,2026-05-29 00:00,Generator,coal_gen__1150,370.90,290.50,43695.33
Fujian,2026-05-29 00:00,Generator,coal_gen__1673,606.42,290.50,43695.33
Fujian,2026-05-29 00:00,Generator,coal_gen__1674,606.42,290.50,43695.33
Fujian,2026-05-29 00:00,Generator,coal_gen__1728,606.42,290.50,43695.33
Fujian,2026-05-29 00:00,Generator,coal_gen__1729,606.42,290.50,43695.33
Fujian,2026-05-29 00:00,Generator,nuclear_gen__3325,13000.00,20.00,43695.33
Fujian,2026-05-29 00:00,Generator,hydro_gen__3326,7404.43,0.00,43695.33
Fujian,2026-05-29 00:00,Generator,onwind_gen__3327,4565.08,0.00,43695.33
Fujian,2026-05-29 00:00,Generator,offwind_gen__3328,2739.05,0.00,43695.33
Fujian,2026-05-29 00:00,Import,Import_Xinjiang,8910.00,173.82,43695.33
Fujian,2026-05-29 00:00,Congestion,Rent_link_63_Xinjiang_Fujian,0.00,290.50,43695.33
Gansu,2026-05-29 00:00,Generator,coal_gen__641,40.47,213.85,51883.02
Gansu,2026-05-29 00:00,Generator,coal_gen__642,40.47,213.85,51883.02
Gansu,2026-05-29 00:00,Generator,coal_gen__645,300.00,195.60,51883.02
Gansu,2026-05-29 00:00,Generator,coal_gen__646,300.00,195.60,51883.02
Gansu,2026-05-29 00:00,Generator,coal_gen__647,350.00,195.60,51883.02
Gansu,2026-05-29 00:00,Generator,coal_gen__648,350.00,195.60,51883.02
Gansu,2026-05-29 00:00,Generator,coal_gen__649,660.00,195.60,51883.02
Gansu,2026-05-29 00:00,Generator,coal_gen__650,660.00,195.60,51883.02
Gansu,2026-05-29 00:00,Generator,coal_gen__651,58.92,213.85,51883.02
Gansu,2026-05-29 00:00,Generator,coal_gen__652,58.92,213.85,51883.02
Gansu,2026-05-29 00:00,Generator,coal_gen__653,40.47,213.85,51883.02
Gansu,2026-05-29 00:00,Generator,coal_gen__654,40.47,213.85,51883.02
Gansu,2026-05-29 00:00,Generator,coal_gen__655,40.47,213.85,51883.02
Gansu,2026-05-29 00:00,Generator,coal_gen__656,40.47,213.85,51883.02
Gansu,2026-05-29 00:00,Generator,coal_gen__657,1000.00,183.44,51883.02
Gansu,2026-05-29 00:00,Generator,coal_gen__658,1000.00,183.44,51883.02
Gansu,2026-05-29 00:00,Generator,coal_gen__715,1000.00,183.44,51883.02
