bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-07-26 00:00,Generator,coal_gen__8,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__9,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__10,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__11,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__12,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__19,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__20,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__23,1000.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__24,1000.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__629,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__630,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__864,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__865,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__867,630.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__1068,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__1069,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__1070,1350.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__1073,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__1074,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__1083,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__1084,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__1619,1000.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__1620,1000.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__1621,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__1622,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__1642,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__1643,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__1690,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__1691,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__1915,1000.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__1916,1000.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__2367,1000.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__2509,1000.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__2510,1000.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__2637,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__2638,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__2639,1000.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__2640,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,coal_gen__2641,660.00,283.36,65158.38
Anhui,2026-07-26 00:00,Generator,hydro_gen__3320,3435.28,0.00,65158.38
Anhui,2026-07-26 00:00,Generator,onwind_gen__3321,243.09,0.00,65158.38
Anhui,2026-07-26 00:00,Import,Import_Xinjiang,11880.00,284.22,65158.38
Anhui,2026-07-26 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,293.84,65158.38
Anhui,2026-07-26 00:00,Import,Import_Xinjiang,11880.00,284.22,65158.38
Anhui,2026-07-26 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,293.84,65158.38
Anhui,2026-07-26 00:00,Import,Import_Ningxia,7920.00,284.22,65158.38
Anhui,2026-07-26 00:00,Congestion,Rent_link_66_Ningxia_Anhui,0.00,293.84,65158.38
Beijing,2026-07-26 00:00,Generator,gas_gen__3201,9600.00,350.00,18460.00
Beijing,2026-07-26 00:00,Generator,hydro_gen__3252,858.82,0.00,18460.00
Beijing,2026-07-26 00:00,Generator,onwind_gen__3253,13.51,0.00,18460.00
Beijing,2026-07-26 00:00,Generator,load_shedding_load_shed_Beijing,2641.52,10000.00,18460.00
Beijing,2026-07-26 00:00,Import,Import_HEBEI_NORTH,2970.00,283.52,18460.00
Beijing,2026-07-26 00:00,Congestion,Rent_link_11_HEBEI_NORTH_Beijing__fwd,0.00,10000.00,18460.00
Beijing,2026-07-26 00:00,Import,Import_Tianjin,2376.00,260.81,18460.00
Beijing,2026-07-26 00:00,Congestion,Rent_link_95_Beijing_Tianjin__rev,0.00,10000.00,18460.00
Beijing,2026-07-26 00:00,Storage,Discharge_battery_3255,0.15,10000.00,18460.00
Chongqing,2026-07-26 00:00,Generator,coal_gen__32,415.83,290.90,27322.89
Chongqing,2026-07-26 00:00,Generator,coal_gen__33,415.83,290.90,27322.89
Chongqing,2026-07-26 00:00,Generator,coal_gen__307,415.83,290.90,27322.89
Chongqing,2026-07-26 00:00,Generator,coal_gen__308,415.83,290.90,27322.89
Chongqing,2026-07-26 00:00,Generator,coal_gen__309,211.90,290.90,27322.89
Chongqing,2026-07-26 00:00,Generator,coal_gen__310,211.90,290.90,27322.89
Chongqing,2026-07-26 00:00,Generator,coal_gen__313,660.00,272.65,27322.89
Chongqing,2026-07-26 00:00,Generator,coal_gen__314,660.00,272.65,27322.89
Chongqing,2026-07-26 00:00,Generator,coal_gen__317,1000.00,272.65,27322.89
Chongqing,2026-07-26 00:00,Generator,coal_gen__318,1000.00,272.65,27322.89
Chongqing,2026-07-26 00:00,Generator,coal_gen__553,364.80,290.90,27322.89
Chongqing,2026-07-26 00:00,Generator,coal_gen__554,364.80,290.90,27322.89
Chongqing,2026-07-26 00:00,Generator,coal_gen__2316,211.90,290.90,27322.89
Chongqing,2026-07-26 00:00,Generator,hydro_gen__3351,5582.34,0.00,27322.89
Chongqing,2026-07-26 00:00,Generator,onwind_gen__3352,106.35,0.00,27322.89
