bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-05-12 00:00,Generator,coal_gen__8,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__9,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__10,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__11,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__12,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__19,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__20,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__23,141.77,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__24,141.77,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__629,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__630,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__864,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__865,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__867,283.88,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__1068,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__1069,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__1070,518.18,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__1073,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__1074,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__1083,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__1084,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__1619,141.77,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__1620,141.77,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__1621,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__1622,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__1642,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__1643,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__1690,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__1691,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__1915,141.77,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__1916,141.77,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__2367,141.77,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__2509,141.77,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__2510,141.77,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__2637,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__2638,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__2639,141.77,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__2640,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,coal_gen__2641,69.35,290.50,40116.58
Anhui,2026-05-12 00:00,Generator,hydro_gen__3320,2042.60,0.00,40116.58
Anhui,2026-05-12 00:00,Generator,onwind_gen__3321,2072.68,0.00,40116.58
Anhui,2026-05-12 00:00,Import,Import_Xinjiang,11880.00,241.66,40116.58
Anhui,2026-05-12 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,290.50,40116.58
Anhui,2026-05-12 00:00,Import,Import_Xinjiang,11880.00,241.66,40116.58
Anhui,2026-05-12 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,290.50,40116.58
Anhui,2026-05-12 00:00,Import,Import_Ningxia,7920.00,244.10,40116.58
Anhui,2026-05-12 00:00,Congestion,Rent_link_66_Ningxia_Anhui,0.00,290.50,40116.58
Anhui,2026-05-12 00:00,Storage,Discharge_pumped_3323,90.60,290.50,40116.58
Anhui,2026-05-12 00:00,Storage,Discharge_battery_3324,138.47,290.50,40116.58
Beijing,2026-05-12 00:00,Generator,gas_gen__3201,5208.20,350.00,11180.00
Beijing,2026-05-12 00:00,Generator,hydro_gen__3252,510.65,0.00,11180.00
Beijing,2026-05-12 00:00,Generator,onwind_gen__3253,115.15,0.00,11180.00
Beijing,2026-05-12 00:00,Import,Import_HEBEI_NORTH,2970.00,263.04,11180.00
Beijing,2026-05-12 00:00,Congestion,Rent_link_11_HEBEI_NORTH_Beijing__fwd,0.00,350.00,11180.00
Beijing,2026-05-12 00:00,Import,Import_Tianjin,2376.00,260.81,11180.00
Beijing,2026-05-12 00:00,Congestion,Rent_link_95_Beijing_Tianjin__rev,0.00,350.00,11180.00
Chongqing,2026-05-12 00:00,Generator,coal_gen__313,299.32,276.22,21020.00
Chongqing,2026-05-12 00:00,Generator,coal_gen__314,299.32,276.22,21020.00
Chongqing,2026-05-12 00:00,Generator,coal_gen__317,446.85,276.22,21020.00
Chongqing,2026-05-12 00:00,Generator,coal_gen__318,446.85,276.22,21020.00
Chongqing,2026-05-12 00:00,Generator,hydro_gen__3351,3319.23,0.00,21020.00
Chongqing,2026-05-12 00:00,Generator,onwind_gen__3352,906.80,0.00,21020.00
Chongqing,2026-05-12 00:00,Import,Import_Xinjiang,7920.00,241.66,21020.00
Chongqing,2026-05-12 00:00,Congestion,Rent_link_60_Xinjiang_Chongqing,0.00,276.22,21020.00
Chongqing,2026-05-12 00:00,Import,Import_Hubei,4752.00,264.59,21020.00
Chongqing,2026-05-12 00:00,Congestion,Rent_link_87_Hubei_Chongqing__fwd,0.00,276.22,21020.00
Chongqing,2026-05-12 00:00,Import,Import_Guizhou,2613.60,274.59,21020.00
Chongqing,2026-05-12 00:00,Congestion,Rent_link_96_Guizhou_Chongqing__fwd,0.00,276.22,21020.00
Chongqing,2026-05-12 00:00,Storage,Discharge_pumped_3354,8.38,276.22,21020.00
Chongqing,2026-05-12 00:00,Storage,Discharge_battery_3355,7.67,276.22,21020.00
Fujian,2026-05-12 00:00,Generator,coal_gen__588,852.90,290.50,42436.77
Fujian,2026-05-12 00:00,Generator,coal_gen__589,852.90,290.50,42436.77
Fujian,2026-05-12 00:00,Generator,coal_gen__594,512.49,290.50,42436.77
Fujian,2026-05-12 00:00,Generator,coal_gen__595,512.49,290.50,42436.77
Fujian,2026-05-12 00:00,Generator,coal_gen__637,852.90,290.50,42436.77
Fujian,2026-05-12 00:00,Generator,coal_gen__638,852.90,290.50,42436.77
Fujian,2026-05-12 00:00,Generator,coal_gen__1111,512.49,290.50,42436.77
Fujian,2026-05-12 00:00,Generator,coal_gen__1112,512.49,290.50,42436.77
Fujian,2026-05-12 00:00,Generator,coal_gen__1149,512.49,290.50,42436.77
Fujian,2026-05-12 00:00,Generator,coal_gen__1150,512.49,290.50,42436.77
Fujian,2026-05-12 00:00,Generator,coal_gen__1673,852.90,290.50,42436.77
Fujian,2026-05-12 00:00,Generator,coal_gen__1674,852.90,290.50,42436.77
Fujian,2026-05-12 00:00,Generator,coal_gen__1728,852.90,290.50,42436.77
Fujian,2026-05-12 00:00,Generator,coal_gen__1729,852.90,290.50,42436.77
Fujian,2026-05-12 00:00,Generator,nuclear_gen__3325,13000.00,20.00,42436.77
Fujian,2026-05-12 00:00,Generator,hydro_gen__3326,7404.43,0.00,42436.77
Fujian,2026-05-12 00:00,Generator,onwind_gen__3327,2015.10,0.00,42436.77
Fujian,2026-05-12 00:00,Generator,offwind_gen__3328,1209.06,0.00,42436.77
