bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-07-27 00:00,Generator,coal_gen__8,592.38,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__9,592.38,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__10,592.38,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__11,592.38,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__12,592.38,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__19,592.38,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__20,592.38,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__23,832.45,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__24,832.45,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__629,592.38,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__630,592.38,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__864,592.38,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__865,592.38,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__867,370.92,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__1068,592.38,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__1069,592.38,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__1070,871.60,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__1073,592.38,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__1074,592.38,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__1083,592.38,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__1084,592.38,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__1619,832.45,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__1620,832.45,283.36,62742.73
Anhui,2026-07-27 00:00,Generator,coal_gen__1621,592.38,283.36,62742.73
