bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-07-15 00:00,Generator,coal_gen__8,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__9,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__10,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__11,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__12,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__19,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__20,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__23,640.30,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__24,640.30,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__629,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__630,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__864,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__865,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__867,356.04,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__1068,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__1069,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__1070,781.84,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__1073,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__1074,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__1083,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__1084,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__1619,640.30,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__1620,640.30,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__1621,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__1622,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__1642,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__1643,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__1690,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__1691,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__1915,640.30,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__1916,640.30,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__2367,640.30,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__2509,640.30,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__2510,640.30,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__2637,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__2638,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__2639,640.30,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__2640,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,coal_gen__2641,482.31,283.36,56280.00
Anhui,2026-07-15 00:00,Generator,hydro_gen__3320,3435.28,0.00,56280.00
Anhui,2026-07-15 00:00,Generator,onwind_gen__3321,601.33,0.00,56280.00
Anhui,2026-07-15 00:00,Import,Import_Xinjiang,11880.00,266.39,56280.00
Anhui,2026-07-15 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,283.36,56280.00
Anhui,2026-07-15 00:00,Import,Import_Xinjiang,11880.00,266.39,56280.00
Anhui,2026-07-15 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,283.36,56280.00
Anhui,2026-07-15 00:00,Import,Import_Ningxia,7920.00,266.39,56280.00
Anhui,2026-07-15 00:00,Congestion,Rent_link_66_Ningxia_Anhui,0.00,283.36,56280.00
Beijing,2026-07-15 00:00,Generator,gas_gen__3201,9600.00,350.00,16380.00
Beijing,2026-07-15 00:00,Generator,hydro_gen__3252,858.82,0.00,16380.00
Beijing,2026-07-15 00:00,Generator,onwind_gen__3253,33.41,0.00,16380.00
Beijing,2026-07-15 00:00,Generator,load_shedding_load_shed_Beijing,538.41,10000.00,16380.00
Beijing,2026-07-15 00:00,Import,Import_HEBEI_NORTH,2970.00,277.32,16380.00
Beijing,2026-07-15 00:00,Congestion,Rent_link_11_HEBEI_NORTH_Beijing__fwd,0.00,10000.00,16380.00
Beijing,2026-07-15 00:00,Import,Import_Tianjin,2376.00,260.81,16380.00
Beijing,2026-07-15 00:00,Congestion,Rent_link_95_Beijing_Tianjin__rev,0.00,10000.00,16380.00
Beijing,2026-07-15 00:00,Storage,Discharge_battery_3255,3.36,10000.00,16380.00
Chongqing,2026-07-15 00:00,Generator,coal_gen__313,470.11,272.65,20954.06
Chongqing,2026-07-15 00:00,Generator,coal_gen__314,470.11,272.65,20954.06
Chongqing,2026-07-15 00:00,Generator,coal_gen__317,748.21,272.65,20954.06
Chongqing,2026-07-15 00:00,Generator,coal_gen__318,748.21,272.65,20954.06
Chongqing,2026-07-15 00:00,Generator,hydro_gen__3351,5582.34,0.00,20954.06
Chongqing,2026-07-15 00:00,Generator,onwind_gen__3352,263.08,0.00,20954.06
Chongqing,2026-07-15 00:00,Import,Import_Xinjiang,7920.00,266.39,20954.06
Chongqing,2026-07-15 00:00,Congestion,Rent_link_60_Xinjiang_Chongqing,0.00,272.65,20954.06
Chongqing,2026-07-15 00:00,Import,Import_Hubei,4752.00,271.80,20954.06
Chongqing,2026-07-15 00:00,Congestion,Rent_link_87_Hubei_Chongqing__fwd,0.00,272.65,20954.06
Fujian,2026-07-15 00:00,Generator,coal_gen__586,42.69,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__587,42.69,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__588,1000.00,283.36,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__589,1000.00,283.36,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__594,660.00,283.36,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__595,660.00,283.36,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__631,42.69,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__632,42.69,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__633,42.69,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__634,42.69,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__635,42.69,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__636,42.69,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__637,1000.00,283.36,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__638,1000.00,283.36,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1005,42.69,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1006,42.69,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1007,42.69,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1008,42.69,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1009,42.69,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1010,42.69,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1011,42.69,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1111,660.00,283.36,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1112,660.00,283.36,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1149,660.00,283.36,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1150,660.00,283.36,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1673,1000.00,283.36,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1674,1000.00,283.36,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1728,1000.00,283.36,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1729,1000.00,283.36,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1765,186.04,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1766,186.04,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1803,42.69,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1804,42.69,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1805,184.97,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,coal_gen__1806,184.97,302.34,48726.06
Fujian,2026-07-15 00:00,Generator,nuclear_gen__3325,13000.00,20.00,48726.06
Fujian,2026-07-15 00:00,Generator,hydro_gen__3326,12452.90,0.00,48726.06
Fujian,2026-07-15 00:00,Generator,onwind_gen__3327,584.63,0.00,48726.06
Fujian,2026-07-15 00:00,Generator,offwind_gen__3328,350.78,0.00,48726.06
Fujian,2026-07-15 00:00,Import,Import_Xinjiang,8910.00,266.39,48726.06
Fujian,2026-07-15 00:00,Congestion,Rent_link_63_Xinjiang_Fujian,0.00,302.34,48726.06
Gansu,2026-07-15 00:00,Generator,coal_gen__641,330.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__642,330.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__645,300.00,195.60,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__646,300.00,195.60,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__647,350.00,195.60,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__648,350.00,195.60,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__649,660.00,195.60,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__650,660.00,195.60,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__651,145.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__652,145.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__653,330.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__654,330.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__655,330.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__656,330.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__657,1000.00,183.44,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__658,1000.00,183.44,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__715,1000.00,183.44,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__716,1000.00,183.44,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__717,1000.00,183.44,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__718,1000.00,183.44,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1346,350.00,195.60,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1347,350.00,195.60,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1348,350.00,195.60,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1349,350.00,195.60,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1367,330.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1368,330.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1371,150.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1372,150.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1390,660.00,195.60,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1391,660.00,195.60,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1398,220.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1399,220.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1400,220.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1401,220.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1402,320.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1403,320.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1404,300.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1405,300.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1447,300.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1448,125.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1449,125.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1450,300.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1451,350.00,195.60,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1452,350.00,195.60,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1466,330.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1467,330.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1545,330.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1546,330.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1547,300.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1548,300.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1549,300.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1561,300.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1562,300.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1899,330.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1900,330.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1901,330.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1902,330.00,213.85,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1903,600.00,195.60,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__1904,600.00,195.60,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__2662,350.00,195.60,45840.86
Gansu,2026-07-15 00:00,Generator,coal_gen__2663,350.00,195.60,45840.86
