bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-06-25 00:00,Generator,hydro_gen__3320,2971.06,0.00,46968.52
Anhui,2026-06-25 00:00,Generator,onwind_gen__3321,4573.97,0.00,46968.52
Anhui,2026-06-25 00:00,Import,Import_Xinjiang,11880.00,173.82,46968.52
Anhui,2026-06-25 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,284.06,46968.52
Anhui,2026-06-25 00:00,Import,Import_Xinjiang,11880.00,173.82,46968.52
Anhui,2026-06-25 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,284.06,46968.52
Anhui,2026-06-25 00:00,Import,Import_Jiangsu,7743.49,284.06,46968.52
Anhui,2026-06-25 00:00,Import,Import_Ningxia,7920.00,216.01,46968.52
Anhui,2026-06-25 00:00,Congestion,Rent_link_66_Ningxia_Anhui,0.00,284.06,46968.52
Beijing,2026-06-25 00:00,Generator,gas_gen__3201,9600.00,350.00,18200.00
Beijing,2026-06-25 00:00,Generator,hydro_gen__3252,742.76,0.00,18200.00
Beijing,2026-06-25 00:00,Generator,onwind_gen__3253,254.11,0.00,18200.00
Beijing,2026-06-25 00:00,Generator,load_shedding_load_shed_Beijing,2256.53,10000.00,18200.00
Beijing,2026-06-25 00:00,Import,Import_HEBEI_NORTH,2970.00,254.03,18200.00
Beijing,2026-06-25 00:00,Congestion,Rent_link_11_HEBEI_NORTH_Beijing__fwd,0.00,10000.00,18200.00
Beijing,2026-06-25 00:00,Import,Import_Tianjin,2376.00,259.19,18200.00
Beijing,2026-06-25 00:00,Congestion,Rent_link_95_Beijing_Tianjin__rev,0.00,10000.00,18200.00
Beijing,2026-06-25 00:00,Storage,Discharge_battery_3255,0.60,10000.00,18200.00
Chongqing,2026-06-25 00:00,Generator,hydro_gen__3351,4827.97,0.00,22096.58
Chongqing,2026-06-25 00:00,Generator,onwind_gen__3352,2001.11,0.00,22096.58
Chongqing,2026-06-25 00:00,Import,Import_Xinjiang,7920.00,173.82,22096.58
Chongqing,2026-06-25 00:00,Congestion,Rent_link_60_Xinjiang_Chongqing,0.00,265.52,22096.58
Chongqing,2026-06-25 00:00,Import,Import_Hubei,4733.90,265.52,22096.58
Chongqing,2026-06-25 00:00,Import,Import_Guizhou,2613.60,0.00,22096.58
Chongqing,2026-06-25 00:00,Congestion,Rent_link_96_Guizhou_Chongqing__fwd,0.00,265.52,22096.58
Fujian,2026-06-25 00:00,Generator,coal_gen__588,297.86,286.93,43610.00
Fujian,2026-06-25 00:00,Generator,coal_gen__589,297.86,286.93,43610.00
Fujian,2026-06-25 00:00,Generator,coal_gen__594,238.66,286.93,43610.00
Fujian,2026-06-25 00:00,Generator,coal_gen__595,238.66,286.93,43610.00
Fujian,2026-06-25 00:00,Generator,coal_gen__637,297.86,286.93,43610.00
Fujian,2026-06-25 00:00,Generator,coal_gen__638,297.86,286.93,43610.00
Fujian,2026-06-25 00:00,Generator,coal_gen__1111,238.66,286.93,43610.00
Fujian,2026-06-25 00:00,Generator,coal_gen__1112,238.66,286.93,43610.00
