bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-05-26 00:00,Generator,coal_gen__8,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__9,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__10,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__11,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__12,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__19,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__20,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__23,54.10,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__24,54.10,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__629,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__630,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__864,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__865,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__867,225.45,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__1068,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__1069,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__1070,349.96,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__1073,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__1074,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__1083,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__1084,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__1619,54.10,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__1620,54.10,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__1621,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__1622,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__1642,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__1643,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__1690,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__1691,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__1915,54.10,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__1916,54.10,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__2367,54.10,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__2509,54.10,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__2510,54.10,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__2637,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__2638,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__2639,54.10,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__2640,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,coal_gen__2641,22.60,290.50,39853.82
Anhui,2026-05-26 00:00,Generator,hydro_gen__3320,2042.60,0.00,39853.82
Anhui,2026-05-26 00:00,Generator,onwind_gen__3321,3812.71,0.00,39853.82
Anhui,2026-05-26 00:00,Import,Import_Xinjiang,11880.00,173.82,39853.82
Anhui,2026-05-26 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,290.50,39853.82
Anhui,2026-05-26 00:00,Import,Import_Xinjiang,11880.00,173.82,39853.82
Anhui,2026-05-26 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,290.50,39853.82
Anhui,2026-05-26 00:00,Import,Import_Ningxia,7920.00,216.01,39853.82
Anhui,2026-05-26 00:00,Congestion,Rent_link_66_Ningxia_Anhui,0.00,290.50,39853.82
Anhui,2026-05-26 00:00,Storage,Discharge_pumped_3323,90.61,290.50,39853.82
Anhui,2026-05-26 00:00,Storage,Discharge_battery_3324,501.20,290.50,39853.82
Beijing,2026-05-26 00:00,Generator,gas_gen__3201,6671.53,350.00,12740.00
Beijing,2026-05-26 00:00,Generator,hydro_gen__3252,510.65,0.00,12740.00
Beijing,2026-05-26 00:00,Generator,onwind_gen__3253,211.82,0.00,12740.00
Beijing,2026-05-26 00:00,Import,Import_HEBEI_NORTH,2970.00,260.41,12740.00
Beijing,2026-05-26 00:00,Congestion,Rent_link_11_HEBEI_NORTH_Beijing__fwd,0.00,350.00,12740.00
Beijing,2026-05-26 00:00,Import,Import_Tianjin,2376.00,260.81,12740.00
Beijing,2026-05-26 00:00,Congestion,Rent_link_95_Beijing_Tianjin__rev,0.00,350.00,12740.00
Chongqing,2026-05-26 00:00,Generator,coal_gen__313,34.86,276.22,21290.00
Chongqing,2026-05-26 00:00,Generator,coal_gen__314,34.86,276.22,21290.00
Chongqing,2026-05-26 00:00,Generator,coal_gen__317,37.08,276.22,21290.00
Chongqing,2026-05-26 00:00,Generator,coal_gen__318,37.08,276.22,21290.00
Chongqing,2026-05-26 00:00,Generator,hydro_gen__3351,3319.23,0.00,21290.00
Chongqing,2026-05-26 00:00,Generator,onwind_gen__3352,1668.06,0.00,21290.00
Chongqing,2026-05-26 00:00,Import,Import_Xinjiang,7920.00,173.82,21290.00
Chongqing,2026-05-26 00:00,Congestion,Rent_link_60_Xinjiang_Chongqing,0.00,276.22,21290.00
Chongqing,2026-05-26 00:00,Import,Import_Hubei,4752.00,264.59,21290.00
Chongqing,2026-05-26 00:00,Congestion,Rent_link_87_Hubei_Chongqing__fwd,0.00,276.22,21290.00
Chongqing,2026-05-26 00:00,Import,Import_Guizhou,2613.60,274.59,21290.00
Chongqing,2026-05-26 00:00,Congestion,Rent_link_96_Guizhou_Chongqing__fwd,0.00,276.22,21290.00
Chongqing,2026-05-26 00:00,Storage,Discharge_battery_3355,873.22,276.22,21290.00
Fujian,2026-05-26 00:00,Generator,coal_gen__588,722.52,290.50,43541.00
Fujian,2026-05-26 00:00,Generator,coal_gen__589,722.52,290.50,43541.00
Fujian,2026-05-26 00:00,Generator,coal_gen__594,419.25,290.50,43541.00
Fujian,2026-05-26 00:00,Generator,coal_gen__595,419.25,290.50,43541.00
Fujian,2026-05-26 00:00,Generator,coal_gen__637,722.52,290.50,43541.00
Fujian,2026-05-26 00:00,Generator,coal_gen__638,722.52,290.50,43541.00
Fujian,2026-05-26 00:00,Generator,coal_gen__1111,419.25,290.50,43541.00
Fujian,2026-05-26 00:00,Generator,coal_gen__1112,419.25,290.50,43541.00
Fujian,2026-05-26 00:00,Generator,coal_gen__1149,419.25,290.50,43541.00
Fujian,2026-05-26 00:00,Generator,coal_gen__1150,419.25,290.50,43541.00
Fujian,2026-05-26 00:00,Generator,coal_gen__1673,722.52,290.50,43541.00
Fujian,2026-05-26 00:00,Generator,coal_gen__1674,722.52,290.50,43541.00
Fujian,2026-05-26 00:00,Generator,coal_gen__1728,722.52,290.50,43541.00
Fujian,2026-05-26 00:00,Generator,coal_gen__1729,722.52,290.50,43541.00
Fujian,2026-05-26 00:00,Generator,nuclear_gen__3325,13000.00,20.00,43541.00
Fujian,2026-05-26 00:00,Generator,hydro_gen__3326,7404.43,0.00,43541.00
Fujian,2026-05-26 00:00,Generator,onwind_gen__3327,3706.80,0.00,43541.00
Fujian,2026-05-26 00:00,Generator,offwind_gen__3328,2224.08,0.00,43541.00
Fujian,2026-05-26 00:00,Import,Import_Xinjiang,8910.00,173.82,43541.00
Fujian,2026-05-26 00:00,Congestion,Rent_link_63_Xinjiang_Fujian,0.00,290.50,43541.00
Gansu,2026-05-26 00:00,Generator,coal_gen__641,227.65,213.85,53175.16
Gansu,2026-05-26 00:00,Generator,coal_gen__642,227.65,213.85,53175.16
Gansu,2026-05-26 00:00,Generator,coal_gen__645,300.00,195.60,53175.16
Gansu,2026-05-26 00:00,Generator,coal_gen__646,300.00,195.60,53175.16
Gansu,2026-05-26 00:00,Generator,coal_gen__647,350.00,195.60,53175.16
Gansu,2026-05-26 00:00,Generator,coal_gen__648,350.00,195.60,53175.16
Gansu,2026-05-26 00:00,Generator,coal_gen__649,660.00,195.60,53175.16
Gansu,2026-05-26 00:00,Generator,coal_gen__650,660.00,195.60,53175.16
Gansu,2026-05-26 00:00,Generator,coal_gen__651,71.29,213.85,53175.16
Gansu,2026-05-26 00:00,Generator,coal_gen__652,71.29,213.85,53175.16
Gansu,2026-05-26 00:00,Generator,coal_gen__653,227.65,213.85,53175.16
Gansu,2026-05-26 00:00,Generator,coal_gen__654,227.65,213.85,53175.16
Gansu,2026-05-26 00:00,Generator,coal_gen__655,227.65,213.85,53175.16
Gansu,2026-05-26 00:00,Generator,coal_gen__656,227.65,213.85,53175.16
