bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-05-05 00:00,Generator,hydro_gen__3320,2042.60,0.00,37202.04
Anhui,2026-05-05 00:00,Generator,onwind_gen__3321,3300.93,0.00,37202.04
Anhui,2026-05-05 00:00,Import,Import_Xinjiang,11880.00,231.39,37202.04
Anhui,2026-05-05 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,287.59,37202.04
Anhui,2026-05-05 00:00,Import,Import_Xinjiang,11880.00,231.39,37202.04
Anhui,2026-05-05 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,287.59,37202.04
Anhui,2026-05-05 00:00,Import,Import_Ningxia,7920.00,236.08,37202.04
Anhui,2026-05-05 00:00,Congestion,Rent_link_66_Ningxia_Anhui,0.00,287.59,37202.04
Anhui,2026-05-05 00:00,Storage,Discharge_battery_3324,178.50,287.59,37202.04
Beijing,2026-05-05 00:00,Generator,gas_gen__3201,5139.96,350.00,11180.00
Beijing,2026-05-05 00:00,Generator,hydro_gen__3252,510.65,0.00,11180.00
Beijing,2026-05-05 00:00,Generator,onwind_gen__3253,183.39,0.00,11180.00
Beijing,2026-05-05 00:00,Import,Import_HEBEI_NORTH,2970.00,260.41,11180.00
Beijing,2026-05-05 00:00,Congestion,Rent_link_11_HEBEI_NORTH_Beijing__fwd,0.00,350.00,11180.00
Beijing,2026-05-05 00:00,Import,Import_Tianjin,2376.00,260.81,11180.00
Beijing,2026-05-05 00:00,Congestion,Rent_link_95_Beijing_Tianjin__rev,0.00,350.00,11180.00
Chongqing,2026-05-05 00:00,Generator,coal_gen__313,660.00,276.22,23577.54
Chongqing,2026-05-05 00:00,Generator,coal_gen__314,660.00,276.22,23577.54
Chongqing,2026-05-05 00:00,Generator,coal_gen__317,1000.00,276.22,23577.54
Chongqing,2026-05-05 00:00,Generator,coal_gen__318,1000.00,276.22,23577.54
Chongqing,2026-05-05 00:00,Generator,hydro_gen__3351,3319.23,0.00,23577.54
Chongqing,2026-05-05 00:00,Generator,onwind_gen__3352,1444.16,0.00,23577.54
Chongqing,2026-05-05 00:00,Import,Import_Xinjiang,7920.00,231.39,23577.54
Chongqing,2026-05-05 00:00,Congestion,Rent_link_60_Xinjiang_Chongqing,0.00,284.72,23577.54
Chongqing,2026-05-05 00:00,Import,Import_Hubei,4752.00,264.59,23577.54
