bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-08-02 00:00,Generator,coal_gen__8,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__9,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__10,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__11,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__12,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__19,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__20,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__23,695.08,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__24,695.08,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__629,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__630,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__864,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__865,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__867,353.22,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__1068,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__1069,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__1070,768.32,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__1073,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__1074,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__1083,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__1084,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__1619,695.08,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__1620,695.08,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__1621,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__1622,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__1642,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__1643,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__1690,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__1691,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__1915,695.08,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__1916,695.08,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__2367,695.08,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__2509,695.08,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__2510,695.08,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__2637,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__2638,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__2639,695.08,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__2640,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,coal_gen__2641,523.03,290.50,58438.56
Anhui,2026-08-02 00:00,Generator,hydro_gen__3320,3342.44,0.00,58438.56
Anhui,2026-08-02 00:00,Generator,onwind_gen__3321,1221.86,0.00,58438.56
Anhui,2026-08-02 00:00,Import,Import_Xinjiang,11880.00,263.45,58438.56
Anhui,2026-08-02 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,290.50,58438.56
Anhui,2026-08-02 00:00,Import,Import_Xinjiang,11880.00,263.45,58438.56
Anhui,2026-08-02 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,290.50,58438.56
Anhui,2026-08-02 00:00,Import,Import_Ningxia,7920.00,263.45,58438.56
Anhui,2026-08-02 00:00,Congestion,Rent_link_66_Ningxia_Anhui,0.00,290.50,58438.56
