bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-08-01 00:00,Generator,coal_gen__8,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__9,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__10,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__11,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__12,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__19,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__20,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__23,987.89,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__24,987.89,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__629,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__630,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__864,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__865,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__867,566.07,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__1068,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__1069,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__1070,1274.37,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__1073,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__1074,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__1083,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__1084,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__1619,987.89,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__1620,987.89,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__1621,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__1622,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__1642,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__1643,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__1690,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__1691,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__1915,987.89,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__1916,987.89,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__2367,987.89,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__2509,987.89,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__2510,987.89,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__2637,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__2638,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__2639,987.89,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__2640,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,coal_gen__2641,655.32,290.50,64960.00
Anhui,2026-08-01 00:00,Generator,hydro_gen__3320,3342.44,0.00,64960.00
Anhui,2026-08-01 00:00,Generator,onwind_gen__3321,524.57,0.00,64960.00
Anhui,2026-08-01 00:00,Import,Import_Xinjiang,11880.00,275.41,64960.00
Anhui,2026-08-01 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,290.50,64960.00
Anhui,2026-08-01 00:00,Import,Import_Xinjiang,11880.00,275.41,64960.00
Anhui,2026-08-01 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,290.50,64960.00
Anhui,2026-08-01 00:00,Import,Import_Ningxia,7920.00,272.65,64960.00
Anhui,2026-08-01 00:00,Congestion,Rent_link_66_Ningxia_Anhui,0.00,290.50,64960.00
Beijing,2026-08-01 00:00,Generator,gas_gen__3201,9600.00,350.00,20280.00
Beijing,2026-08-01 00:00,Generator,hydro_gen__3252,835.61,0.00,20280.00
Beijing,2026-08-01 00:00,Generator,onwind_gen__3253,29.14,0.00,20280.00
Beijing,2026-08-01 00:00,Generator,load_shedding_load_shed_Beijing,4469.23,10000.00,20280.00
Beijing,2026-08-01 00:00,Import,Import_HEBEI_NORTH,2970.00,287.74,20280.00
Beijing,2026-08-01 00:00,Congestion,Rent_link_11_HEBEI_NORTH_Beijing__fwd,0.00,10000.00,20280.00
Beijing,2026-08-01 00:00,Import,Import_Tianjin,2376.00,263.04,20280.00
Beijing,2026-08-01 00:00,Congestion,Rent_link_95_Beijing_Tianjin__rev,0.00,10000.00,20280.00
Beijing,2026-08-01 00:00,Storage,Discharge_battery_3255,0.02,10000.00,20280.00
Chongqing,2026-08-01 00:00,Generator,coal_gen__313,660.00,276.22,24266.56
Chongqing,2026-08-01 00:00,Generator,coal_gen__314,660.00,276.22,24266.56
Chongqing,2026-08-01 00:00,Generator,coal_gen__317,1000.00,276.22,24266.56
Chongqing,2026-08-01 00:00,Generator,coal_gen__318,1000.00,276.22,24266.56
Chongqing,2026-08-01 00:00,Generator,hydro_gen__3351,5431.46,0.00,24266.56
Chongqing,2026-08-01 00:00,Generator,onwind_gen__3352,229.50,0.00,24266.56
Chongqing,2026-08-01 00:00,Import,Import_Xinjiang,7920.00,275.41,24266.56
Chongqing,2026-08-01 00:00,Congestion,Rent_link_60_Xinjiang_Chongqing,0.00,291.77,24266.56
Chongqing,2026-08-01 00:00,Import,Import_Hubei,4752.00,278.19,24266.56
Chongqing,2026-08-01 00:00,Congestion,Rent_link_87_Hubei_Chongqing__fwd,0.00,291.77,24266.56
Chongqing,2026-08-01 00:00,Import,Import_Guizhou,2613.60,274.59,24266.56
Chongqing,2026-08-01 00:00,Congestion,Rent_link_96_Guizhou_Chongqing__fwd,0.00,291.77,24266.56
Fujian,2026-08-01 00:00,Generator,coal_gen__586,363.32,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__587,363.32,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__588,1000.00,290.50,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__589,1000.00,290.50,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__594,660.00,290.50,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__595,660.00,290.50,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__631,363.32,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__632,363.32,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__633,363.32,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__634,363.32,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__635,363.32,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__636,363.32,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__637,1000.00,290.50,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__638,1000.00,290.50,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1005,363.32,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1006,363.32,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1007,363.32,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1008,363.32,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1009,363.32,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1010,363.32,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1011,363.32,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1111,660.00,290.50,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1112,660.00,290.50,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1149,660.00,290.50,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1150,660.00,290.50,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1673,1000.00,290.50,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1674,1000.00,290.50,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1728,1000.00,290.50,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1729,1000.00,290.50,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1765,357.79,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1766,357.79,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1803,363.32,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1804,363.32,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1805,352.85,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,coal_gen__1806,352.85,309.96,54400.00
Fujian,2026-08-01 00:00,Generator,nuclear_gen__3325,13000.00,20.00,54400.00
Fujian,2026-08-01 00:00,Generator,hydro_gen__3326,12116.33,0.00,54400.00
Fujian,2026-08-01 00:00,Generator,onwind_gen__3327,510.00,0.00,54400.00
Fujian,2026-08-01 00:00,Generator,offwind_gen__3328,306.00,0.00,54400.00
Fujian,2026-08-01 00:00,Import,Import_Xinjiang,8910.00,275.41,54400.00
Fujian,2026-08-01 00:00,Congestion,Rent_link_63_Xinjiang_Fujian,0.00,309.96,54400.00
Gansu,2026-08-01 00:00,Generator,coal_gen__641,330.00,213.85,45144.55
Gansu,2026-08-01 00:00,Generator,coal_gen__642,330.00,213.85,45144.55
Gansu,2026-08-01 00:00,Generator,coal_gen__645,300.00,195.60,45144.55
Gansu,2026-08-01 00:00,Generator,coal_gen__646,300.00,195.60,45144.55
Gansu,2026-08-01 00:00,Generator,coal_gen__647,350.00,195.60,45144.55
Gansu,2026-08-01 00:00,Generator,coal_gen__648,350.00,195.60,45144.55
Gansu,2026-08-01 00:00,Generator,coal_gen__649,660.00,195.60,45144.55
