bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-05-22 00:00,Generator,coal_gen__8,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__9,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__10,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__11,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__12,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__19,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__20,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__23,115.79,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__24,115.79,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__629,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__630,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__864,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__865,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__867,271.95,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__1068,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__1069,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__1070,487.84,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__1073,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__1074,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__1083,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__1084,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__1619,115.79,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__1620,115.79,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__1621,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__1622,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__1642,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__1643,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__1690,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__1691,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__1915,115.79,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__1916,115.79,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__2367,115.79,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__2509,115.79,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__2510,115.79,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__2637,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__2638,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__2639,115.79,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__2640,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,coal_gen__2641,53.15,290.50,42000.00
Anhui,2026-05-22 00:00,Generator,hydro_gen__3320,2042.60,0.00,42000.00
Anhui,2026-05-22 00:00,Generator,onwind_gen__3321,4286.10,0.00,42000.00
Anhui,2026-05-22 00:00,Import,Import_Xinjiang,11880.00,173.82,42000.00
Anhui,2026-05-22 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,290.50,42000.00
Anhui,2026-05-22 00:00,Import,Import_Xinjiang,11880.00,173.82,42000.00
Anhui,2026-05-22 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,290.50,42000.00
Anhui,2026-05-22 00:00,Import,Import_Ningxia,7920.00,216.01,42000.00
Anhui,2026-05-22 00:00,Congestion,Rent_link_66_Ningxia_Anhui,0.00,290.50,42000.00
Anhui,2026-05-22 00:00,Storage,Discharge_pumped_3323,268.88,290.50,42000.00
Anhui,2026-05-22 00:00,Storage,Discharge_battery_3324,369.64,290.50,42000.00
Beijing,2026-05-22 00:00,Generator,gas_gen__3201,5865.23,350.00,11960.00
Beijing,2026-05-22 00:00,Generator,hydro_gen__3252,510.65,0.00,11960.00
Beijing,2026-05-22 00:00,Generator,onwind_gen__3253,238.12,0.00,11960.00
Beijing,2026-05-22 00:00,Import,Import_HEBEI_NORTH,2970.00,258.20,11960.00
Beijing,2026-05-22 00:00,Congestion,Rent_link_11_HEBEI_NORTH_Beijing__fwd,0.00,350.00,11960.00
Beijing,2026-05-22 00:00,Import,Import_Tianjin,2376.00,260.81,11960.00
Beijing,2026-05-22 00:00,Congestion,Rent_link_95_Beijing_Tianjin__rev,0.00,350.00,11960.00
Chongqing,2026-05-22 00:00,Generator,coal_gen__313,660.00,276.22,23799.99
Chongqing,2026-05-22 00:00,Generator,coal_gen__314,660.00,276.22,23799.99
Chongqing,2026-05-22 00:00,Generator,coal_gen__317,1000.00,276.22,23799.99
Chongqing,2026-05-22 00:00,Generator,coal_gen__318,1000.00,276.22,23799.99
Chongqing,2026-05-22 00:00,Generator,hydro_gen__3351,3319.23,0.00,23799.99
