bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-08-18 00:00,Generator,coal_gen__8,286.90,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__9,286.90,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__10,286.90,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__11,286.90,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__12,286.90,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__19,286.90,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__20,286.90,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__23,416.20,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__24,416.20,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__629,286.90,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__630,286.90,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__864,286.90,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__865,286.90,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__867,334.99,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__1068,286.90,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__1069,286.90,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__1070,696.33,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__1073,286.90,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__1074,286.90,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__1083,286.90,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__1084,286.90,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__1619,416.20,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__1620,416.20,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__1621,286.90,290.50,48800.00
Anhui,2026-08-18 00:00,Generator,coal_gen__1622,286.90,290.50,48800.00
