bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-03-09 00:00,Generator,coal_gen__8,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__9,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__10,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__11,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__12,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__19,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__20,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__23,187.38,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__24,187.38,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__629,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__630,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__864,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__865,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__867,295.58,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__1068,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__1069,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__1070,559.07,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__1073,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__1074,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__1083,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__1084,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__1619,187.38,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__1620,187.38,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__1621,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__1622,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__1642,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__1643,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__1690,97.12,294.07,41672.25
Anhui,2026-03-09 00:00,Generator,coal_gen__1691,97.12,294.07,41672.25
