bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-08-25 00:00,Generator,coal_gen__8,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__9,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__10,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__11,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__12,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__19,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__20,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__23,459.91,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__24,459.91,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__629,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__630,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__864,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__865,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__867,332.19,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__1068,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__1069,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__1070,714.40,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__1073,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__1074,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__1083,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__1084,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__1619,459.91,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__1620,459.91,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__1621,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__1622,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__1642,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__1643,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__1690,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__1691,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__1915,459.91,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__1916,459.91,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__2367,459.91,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__2509,459.91,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__2510,459.91,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__2637,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__2638,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__2639,459.91,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__2640,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,coal_gen__2641,316.59,290.50,49480.00
Anhui,2026-08-25 00:00,Generator,hydro_gen__3320,3342.44,0.00,49480.00
Anhui,2026-08-25 00:00,Generator,onwind_gen__3321,262.28,0.00,49480.00
Anhui,2026-08-25 00:00,Import,Import_Xinjiang,11880.00,272.65,49480.00
Anhui,2026-08-25 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,290.50,49480.00
Anhui,2026-08-25 00:00,Import,Import_Xinjiang,11880.00,272.65,49480.00
Anhui,2026-08-25 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,290.50,49480.00
Anhui,2026-08-25 00:00,Import,Import_Ningxia,7920.00,272.65,49480.00
Anhui,2026-08-25 00:00,Congestion,Rent_link_66_Ningxia_Anhui,0.00,290.50,49480.00
Anhui,2026-08-25 00:00,Storage,Discharge_battery_3324,1.52,290.50,49480.00
Beijing,2026-08-25 00:00,Generator,gas_gen__3201,9600.00,350.00,16380.00
Beijing,2026-08-25 00:00,Generator,hydro_gen__3252,835.61,0.00,16380.00
Beijing,2026-08-25 00:00,Generator,onwind_gen__3253,14.57,0.00,16380.00
Beijing,2026-08-25 00:00,Generator,load_shedding_load_shed_Beijing,576.41,10000.00,16380.00
Beijing,2026-08-25 00:00,Import,Import_HEBEI_NORTH,2970.00,287.74,16380.00
Beijing,2026-08-25 00:00,Congestion,Rent_link_11_HEBEI_NORTH_Beijing__fwd,0.00,10000.00,16380.00
Beijing,2026-08-25 00:00,Import,Import_Tianjin,2376.00,263.04,16380.00
Beijing,2026-08-25 00:00,Congestion,Rent_link_95_Beijing_Tianjin__rev,0.00,10000.00,16380.00
Beijing,2026-08-25 00:00,Storage,Discharge_battery_3255,7.41,10000.00,16380.00
Chongqing,2026-08-25 00:00,Generator,coal_gen__313,660.00,276.22,24151.81
Chongqing,2026-08-25 00:00,Generator,coal_gen__314,660.00,276.22,24151.81
Chongqing,2026-08-25 00:00,Generator,coal_gen__317,1000.00,276.22,24151.81
Chongqing,2026-08-25 00:00,Generator,coal_gen__318,1000.00,276.22,24151.81
Chongqing,2026-08-25 00:00,Generator,hydro_gen__3351,5431.46,0.00,24151.81
Chongqing,2026-08-25 00:00,Generator,onwind_gen__3352,114.75,0.00,24151.81
Chongqing,2026-08-25 00:00,Import,Import_Xinjiang,7920.00,272.65,24151.81
Chongqing,2026-08-25 00:00,Congestion,Rent_link_60_Xinjiang_Chongqing,0.00,284.72,24151.81
Chongqing,2026-08-25 00:00,Import,Import_Hubei,4752.00,275.41,24151.81
Chongqing,2026-08-25 00:00,Congestion,Rent_link_87_Hubei_Chongqing__fwd,0.00,284.72,24151.81
Chongqing,2026-08-25 00:00,Import,Import_Guizhou,2613.60,274.59,24151.81
Chongqing,2026-08-25 00:00,Congestion,Rent_link_96_Guizhou_Chongqing__fwd,0.00,284.72,24151.81
Fujian,2026-08-25 00:00,Generator,coal_gen__586,74.95,309.96,48700.00
Fujian,2026-08-25 00:00,Generator,coal_gen__587,74.95,309.96,48700.00
