bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-03-30 00:00,Generator,coal_gen__8,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__9,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__10,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__11,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__12,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__19,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__20,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__23,53.09,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__24,53.09,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__629,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__630,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__864,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__865,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__867,199.25,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__1068,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__1069,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__1070,299.82,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__1073,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__1074,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__1083,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__1084,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__1619,53.09,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__1620,53.09,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__1621,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__1622,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__1642,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__1643,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__1690,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__1691,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__1915,53.09,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__1916,53.09,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__2367,53.09,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__2509,53.09,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__2510,53.09,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__2637,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__2638,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__2639,53.09,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__2640,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,coal_gen__2641,24.13,294.07,40177.45
Anhui,2026-03-30 00:00,Generator,hydro_gen__3320,1021.30,0.00,40177.45
Anhui,2026-03-30 00:00,Generator,onwind_gen__3321,5482.36,0.00,40177.45
Anhui,2026-03-30 00:00,Import,Import_Xinjiang,11880.00,173.82,40177.45
Anhui,2026-03-30 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,294.07,40177.45
Anhui,2026-03-30 00:00,Import,Import_Xinjiang,11880.00,173.82,40177.45
Anhui,2026-03-30 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,294.07,40177.45
Anhui,2026-03-30 00:00,Import,Import_Ningxia,7920.00,216.01,40177.45
Anhui,2026-03-30 00:00,Congestion,Rent_link_66_Ningxia_Anhui,0.00,294.07,40177.45
Anhui,2026-03-30 00:00,Storage,Discharge_pumped_3323,61.36,294.07,40177.45
Anhui,2026-03-30 00:00,Storage,Discharge_battery_3324,250.89,294.07,40177.45
Beijing,2026-03-30 00:00,Generator,gas_gen__3201,6314.10,350.00,12220.00
Beijing,2026-03-30 00:00,Generator,hydro_gen__3252,255.33,0.00,12220.00
Beijing,2026-03-30 00:00,Generator,onwind_gen__3253,304.58,0.00,12220.00
Beijing,2026-03-30 00:00,Import,Import_HEBEI_NORTH,2970.00,233.72,12220.00
Beijing,2026-03-30 00:00,Congestion,Rent_link_11_HEBEI_NORTH_Beijing__fwd,0.00,350.00,12220.00
Beijing,2026-03-30 00:00,Import,Import_Tianjin,2376.00,250.17,12220.00
