bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-04-22 00:00,Generator,coal_gen__8,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__9,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__10,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__11,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__12,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__19,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__20,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__23,255.72,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__24,255.72,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__629,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__630,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__864,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__865,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__867,327.88,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__1068,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__1069,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__1070,635.88,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__1073,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__1074,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__1083,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__1084,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__1619,255.72,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__1620,255.72,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__1621,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__1622,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__1642,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__1643,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__1690,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__1691,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__1915,255.72,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__1916,255.72,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__2367,255.72,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__2509,255.72,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__2510,255.72,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__2637,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__2638,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__2639,255.72,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__2640,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,coal_gen__2641,139.78,294.07,40826.72
Anhui,2026-04-22 00:00,Generator,hydro_gen__3320,1485.53,0.00,40826.72
Anhui,2026-04-22 00:00,Generator,onwind_gen__3321,255.89,0.00,40826.72
Anhui,2026-04-22 00:00,Import,Import_Xinjiang,11880.00,265.52,40826.72
Anhui,2026-04-22 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,294.07,40826.72
Anhui,2026-04-22 00:00,Import,Import_Xinjiang,11880.00,265.52,40826.72
Anhui,2026-04-22 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,294.07,40826.72
Anhui,2026-04-22 00:00,Import,Import_Ningxia,7920.00,262.86,40826.72
Anhui,2026-04-22 00:00,Congestion,Rent_link_66_Ningxia_Anhui,0.00,294.07,40826.72
Anhui,2026-04-22 00:00,Storage,Discharge_pumped_3323,82.56,294.07,40826.72
Anhui,2026-04-22 00:00,Storage,Discharge_battery_3324,27.65,294.07,40826.72
Beijing,2026-04-22 00:00,Generator,gas_gen__3201,5968.40,350.00,11700.00
Beijing,2026-04-22 00:00,Generator,hydro_gen__3252,371.38,0.00,11700.00
Beijing,2026-04-22 00:00,Generator,onwind_gen__3253,14.22,0.00,11700.00
Beijing,2026-04-22 00:00,Import,Import_HEBEI_NORTH,2970.00,287.74,11700.00
Beijing,2026-04-22 00:00,Congestion,Rent_link_11_HEBEI_NORTH_Beijing__fwd,0.00,350.00,11700.00
Beijing,2026-04-22 00:00,Import,Import_Tianjin,2376.00,260.81,11700.00
Beijing,2026-04-22 00:00,Congestion,Rent_link_95_Beijing_Tianjin__rev,0.00,350.00,11700.00
Chongqing,2026-04-22 00:00,Generator,coal_gen__313,660.00,279.79,20396.80
Chongqing,2026-04-22 00:00,Generator,coal_gen__314,660.00,279.79,20396.80
Chongqing,2026-04-22 00:00,Generator,coal_gen__317,1000.00,279.79,20396.80
Chongqing,2026-04-22 00:00,Generator,coal_gen__318,1000.00,279.79,20396.80
Chongqing,2026-04-22 00:00,Generator,hydro_gen__3351,2413.98,0.00,20396.80
Chongqing,2026-04-22 00:00,Generator,onwind_gen__3352,111.95,0.00,20396.80
Chongqing,2026-04-22 00:00,Import,Import_Xinjiang,7920.00,265.52,20396.80
Chongqing,2026-04-22 00:00,Congestion,Rent_link_60_Xinjiang_Chongqing,0.00,291.13,20396.80
Chongqing,2026-04-22 00:00,Import,Import_Hubei,4752.00,268.20,20396.80
Chongqing,2026-04-22 00:00,Congestion,Rent_link_87_Hubei_Chongqing__fwd,0.00,291.13,20396.80
Chongqing,2026-04-22 00:00,Import,Import_Guizhou,1878.87,291.13,20396.80
Fujian,2026-04-22 00:00,Generator,coal_gen__588,933.88,294.07,38671.29
Fujian,2026-04-22 00:00,Generator,coal_gen__589,933.88,294.07,38671.29
Fujian,2026-04-22 00:00,Generator,coal_gen__594,584.52,294.07,38671.29
Fujian,2026-04-22 00:00,Generator,coal_gen__595,584.52,294.07,38671.29
Fujian,2026-04-22 00:00,Generator,coal_gen__637,933.88,294.07,38671.29
Fujian,2026-04-22 00:00,Generator,coal_gen__638,933.88,294.07,38671.29
Fujian,2026-04-22 00:00,Generator,coal_gen__1111,584.52,294.07,38671.29
Fujian,2026-04-22 00:00,Generator,coal_gen__1112,584.52,294.07,38671.29
Fujian,2026-04-22 00:00,Generator,coal_gen__1149,584.52,294.07,38671.29
Fujian,2026-04-22 00:00,Generator,coal_gen__1150,584.52,294.07,38671.29
Fujian,2026-04-22 00:00,Generator,coal_gen__1673,933.88,294.07,38671.29
Fujian,2026-04-22 00:00,Generator,coal_gen__1674,933.88,294.07,38671.29
Fujian,2026-04-22 00:00,Generator,coal_gen__1728,933.88,294.07,38671.29
Fujian,2026-04-22 00:00,Generator,coal_gen__1729,933.88,294.07,38671.29
Fujian,2026-04-22 00:00,Generator,nuclear_gen__3325,13000.00,20.00,38671.29
Fujian,2026-04-22 00:00,Generator,hydro_gen__3326,5385.04,0.00,38671.29
Fujian,2026-04-22 00:00,Generator,onwind_gen__3327,248.78,0.00,38671.29
Fujian,2026-04-22 00:00,Generator,offwind_gen__3328,149.27,0.00,38671.29
Fujian,2026-04-22 00:00,Import,Import_Xinjiang,8910.00,265.52,38671.29
