bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-08-06 00:00,Generator,coal_gen__8,428.73,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__9,428.73,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__10,428.73,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__11,428.73,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__12,428.73,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__19,428.73,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__20,428.73,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__23,577.84,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__24,577.84,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__629,428.73,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__630,428.73,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__864,428.73,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__865,428.73,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__867,340.36,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__1068,428.73,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__1069,428.73,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__1070,744.60,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__1073,428.73,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__1074,428.73,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__1083,428.73,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__1084,428.73,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__1619,577.84,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__1620,577.84,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__1621,428.73,290.50,54920.00
Anhui,2026-08-06 00:00,Generator,coal_gen__1622,428.73,290.50,54920.00
