bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-07-29 00:00,Generator,coal_gen__8,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__9,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__10,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__11,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__12,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__19,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__20,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__23,551.48,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__24,551.48,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__629,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__630,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__864,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__865,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__867,341.71,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__1068,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__1069,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__1070,742.93,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__1073,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__1074,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__1083,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__1084,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__1619,551.48,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__1620,551.48,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__1621,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__1622,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__1642,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__1643,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__1690,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__1691,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__1915,551.48,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__1916,551.48,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__2367,551.48,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__2509,551.48,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__2510,551.48,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__2637,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__2638,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__2639,551.48,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__2640,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,coal_gen__2641,407.20,283.36,53560.00
Anhui,2026-07-29 00:00,Generator,hydro_gen__3320,3435.28,0.00,53560.00
Anhui,2026-07-29 00:00,Generator,onwind_gen__3321,850.82,0.00,53560.00
Anhui,2026-07-29 00:00,Import,Import_Xinjiang,11880.00,263.45,53560.00
Anhui,2026-07-29 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,283.36,53560.00
Anhui,2026-07-29 00:00,Import,Import_Xinjiang,11880.00,263.45,53560.00
Anhui,2026-07-29 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,283.36,53560.00
Anhui,2026-07-29 00:00,Import,Import_Ningxia,7920.00,263.45,53560.00
Anhui,2026-07-29 00:00,Congestion,Rent_link_66_Ningxia_Anhui,0.00,283.36,53560.00
Beijing,2026-07-29 00:00,Generator,gas_gen__3201,9600.00,350.00,19760.00
Beijing,2026-07-29 00:00,Generator,hydro_gen__3252,858.82,0.00,19760.00
Beijing,2026-07-29 00:00,Generator,onwind_gen__3253,47.27,0.00,19760.00
Beijing,2026-07-29 00:00,Generator,load_shedding_load_shed_Beijing,3907.85,10000.00,19760.00
Beijing,2026-07-29 00:00,Import,Import_HEBEI_NORTH,2970.00,280.68,19760.00
Beijing,2026-07-29 00:00,Congestion,Rent_link_11_HEBEI_NORTH_Beijing__fwd,0.00,10000.00,19760.00
Beijing,2026-07-29 00:00,Import,Import_Tianjin,2376.00,260.81,19760.00
Beijing,2026-07-29 00:00,Congestion,Rent_link_95_Beijing_Tianjin__rev,0.00,10000.00,19760.00
Beijing,2026-07-29 00:00,Storage,Discharge_battery_3255,0.06,10000.00,19760.00
Chongqing,2026-07-29 00:00,Generator,coal_gen__313,660.00,272.65,24560.17
