bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-08-24 00:00,Generator,coal_gen__8,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__9,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__10,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__11,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__12,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__19,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__20,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__23,506.77,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__24,506.77,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__629,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__630,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__864,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__865,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__867,334.55,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__1068,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__1069,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__1070,708.57,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__1073,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__1074,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__1083,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__1084,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__1619,506.77,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__1620,506.77,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__1621,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__1622,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__1642,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__1643,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__1690,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__1691,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__1915,506.77,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__1916,506.77,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__2367,506.77,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__2509,506.77,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__2510,506.77,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__2637,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__2638,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__2639,506.77,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__2640,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,coal_gen__2641,372.66,290.50,51421.04
Anhui,2026-08-24 00:00,Generator,hydro_gen__3320,3342.44,0.00,51421.04
Anhui,2026-08-24 00:00,Generator,onwind_gen__3321,223.90,0.00,51421.04
Anhui,2026-08-24 00:00,Import,Import_Xinjiang,11880.00,272.65,51421.04
Anhui,2026-08-24 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,290.50,51421.04
Anhui,2026-08-24 00:00,Import,Import_Xinjiang,11880.00,272.65,51421.04
Anhui,2026-08-24 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,290.50,51421.04
Anhui,2026-08-24 00:00,Import,Import_Ningxia,7920.00,272.65,51421.04
Anhui,2026-08-24 00:00,Congestion,Rent_link_66_Ningxia_Anhui,0.00,290.50,51421.04
Anhui,2026-08-24 00:00,Storage,Discharge_battery_3324,2.08,290.50,51421.04
Beijing,2026-08-24 00:00,Generator,gas_gen__3201,9600.00,350.00,16640.00
Beijing,2026-08-24 00:00,Generator,hydro_gen__3252,835.61,0.00,16640.00
Beijing,2026-08-24 00:00,Generator,onwind_gen__3253,12.44,0.00,16640.00
Beijing,2026-08-24 00:00,Generator,load_shedding_load_shed_Beijing,842.45,10000.00,16640.00
Beijing,2026-08-24 00:00,Import,Import_HEBEI_NORTH,2970.00,287.74,16640.00
Beijing,2026-08-24 00:00,Congestion,Rent_link_11_HEBEI_NORTH_Beijing__fwd,0.00,10000.00,16640.00
Beijing,2026-08-24 00:00,Import,Import_Tianjin,2376.00,263.04,16640.00
Beijing,2026-08-24 00:00,Congestion,Rent_link_95_Beijing_Tianjin__rev,0.00,10000.00,16640.00
Beijing,2026-08-24 00:00,Storage,Discharge_battery_3255,3.51,10000.00,16640.00
Chongqing,2026-08-24 00:00,Generator,coal_gen__313,660.00,276.22,24135.02
Chongqing,2026-08-24 00:00,Generator,coal_gen__314,660.00,276.22,24135.02
Chongqing,2026-08-24 00:00,Generator,coal_gen__317,1000.00,276.22,24135.02
Chongqing,2026-08-24 00:00,Generator,coal_gen__318,1000.00,276.22,24135.02
Chongqing,2026-08-24 00:00,Generator,hydro_gen__3351,5431.46,0.00,24135.02
Chongqing,2026-08-24 00:00,Generator,onwind_gen__3352,97.96,0.00,24135.02
Chongqing,2026-08-24 00:00,Import,Import_Xinjiang,7920.00,272.65,24135.02
Chongqing,2026-08-24 00:00,Congestion,Rent_link_60_Xinjiang_Chongqing,0.00,287.59,24135.02
Chongqing,2026-08-24 00:00,Import,Import_Hubei,4752.00,275.41,24135.02
Chongqing,2026-08-24 00:00,Congestion,Rent_link_87_Hubei_Chongqing__fwd,0.00,287.59,24135.02
Chongqing,2026-08-24 00:00,Import,Import_Guizhou,2613.60,274.59,24135.02
Chongqing,2026-08-24 00:00,Congestion,Rent_link_96_Guizhou_Chongqing__fwd,0.00,287.59,24135.02
Fujian,2026-08-24 00:00,Generator,coal_gen__586,105.40,309.96,49270.00
Fujian,2026-08-24 00:00,Generator,coal_gen__587,105.40,309.96,49270.00
