bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-04-02 00:00,Generator,coal_gen__8,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__9,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__10,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__11,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__12,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__19,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__20,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__23,40.29,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__24,40.29,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__629,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__630,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__864,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__865,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__867,164.24,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__1068,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__1069,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__1070,226.82,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__1073,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__1074,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__1083,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__1084,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__1619,40.29,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__1620,40.29,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__1621,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__1622,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__1642,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__1643,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__1690,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__1691,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__1915,40.29,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__1916,40.29,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__2367,40.29,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__2509,40.29,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__2510,40.29,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__2637,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__2638,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__2639,40.29,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__2640,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,coal_gen__2641,18.32,294.07,38114.90
Anhui,2026-04-02 00:00,Generator,hydro_gen__3320,1485.53,0.00,38114.90
Anhui,2026-04-02 00:00,Generator,onwind_gen__3321,3320.12,0.00,38114.90
Anhui,2026-04-02 00:00,Import,Import_Xinjiang,11880.00,231.39,38114.90
Anhui,2026-04-02 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,294.07,38114.90
Anhui,2026-04-02 00:00,Import,Import_Xinjiang,11880.00,231.39,38114.90
Anhui,2026-04-02 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,294.07,38114.90
Anhui,2026-04-02 00:00,Import,Import_Ningxia,7920.00,233.72,38114.90
Anhui,2026-04-02 00:00,Congestion,Rent_link_66_Ningxia_Anhui,0.00,294.07,38114.90
Anhui,2026-04-02 00:00,Storage,Discharge_pumped_3323,147.78,294.07,38114.90
Anhui,2026-04-02 00:00,Storage,Discharge_battery_3324,192.99,294.07,38114.90
Beijing,2026-04-02 00:00,Generator,gas_gen__3201,6318.17,350.00,12220.00
Beijing,2026-04-02 00:00,Generator,hydro_gen__3252,371.38,0.00,12220.00
Beijing,2026-04-02 00:00,Generator,onwind_gen__3253,184.45,0.00,12220.00
Beijing,2026-04-02 00:00,Import,Import_HEBEI_NORTH,2970.00,260.41,12220.00
Beijing,2026-04-02 00:00,Congestion,Rent_link_11_HEBEI_NORTH_Beijing__fwd,0.00,350.00,12220.00
Beijing,2026-04-02 00:00,Import,Import_Tianjin,2376.00,260.81,12220.00
Beijing,2026-04-02 00:00,Congestion,Rent_link_95_Beijing_Tianjin__rev,0.00,350.00,12220.00
Chongqing,2026-04-02 00:00,Generator,coal_gen__313,360.61,279.79,21020.00
Chongqing,2026-04-02 00:00,Generator,coal_gen__314,360.61,279.79,21020.00
Chongqing,2026-04-02 00:00,Generator,coal_gen__317,573.32,279.79,21020.00
Chongqing,2026-04-02 00:00,Generator,coal_gen__318,573.32,279.79,21020.00
Chongqing,2026-04-02 00:00,Generator,hydro_gen__3351,2413.98,0.00,21020.00
Chongqing,2026-04-02 00:00,Generator,onwind_gen__3352,1452.55,0.00,21020.00
Chongqing,2026-04-02 00:00,Import,Import_Xinjiang,7920.00,231.39,21020.00
Chongqing,2026-04-02 00:00,Congestion,Rent_link_60_Xinjiang_Chongqing,0.00,279.79,21020.00
Chongqing,2026-04-02 00:00,Import,Import_Hubei,4752.00,268.20,21020.00
