bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-09-03 00:00,Generator,coal_gen__8,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__9,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__10,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__11,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__12,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__19,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__20,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__23,483.93,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__24,483.93,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__629,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__630,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__864,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__865,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__867,335.22,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__1068,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__1069,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__1070,700.20,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__1073,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__1074,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__1083,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__1084,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__1619,483.93,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__1620,483.93,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__1621,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__1622,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__1642,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__1643,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__1690,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__1691,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__1915,483.93,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__1916,483.93,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__2367,483.93,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__2509,483.93,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__2510,483.93,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__2637,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__2638,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__2639,483.93,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__2640,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,coal_gen__2641,338.06,294.07,50775.93
Anhui,2026-09-03 00:00,Generator,hydro_gen__3320,2692.52,0.00,50775.93
Anhui,2026-09-03 00:00,Generator,onwind_gen__3321,1400.98,0.00,50775.93
Anhui,2026-09-03 00:00,Import,Import_Xinjiang,11880.00,263.45,50775.93
