bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-03-26 00:00,Generator,coal_gen__8,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__9,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__10,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__11,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__12,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__19,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__20,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__23,137.13,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__24,137.13,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__629,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__630,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__864,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__865,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__867,289.89,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__1068,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__1069,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__1070,520.80,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__1073,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__1074,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__1083,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__1084,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__1619,137.13,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__1620,137.13,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__1621,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__1622,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__1642,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__1643,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__1690,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__1691,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__1915,137.13,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__1916,137.13,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__2367,137.13,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__2509,137.13,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__2510,137.13,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__2637,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__2638,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__2639,137.13,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__2640,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,coal_gen__2641,70.32,294.07,39280.00
Anhui,2026-03-26 00:00,Generator,hydro_gen__3320,1021.30,0.00,39280.00
Anhui,2026-03-26 00:00,Generator,onwind_gen__3321,1650.47,0.00,39280.00
Anhui,2026-03-26 00:00,Import,Import_Xinjiang,11880.00,265.52,39280.00
Anhui,2026-03-26 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,294.07,39280.00
Anhui,2026-03-26 00:00,Import,Import_Xinjiang,11880.00,265.52,39280.00
Anhui,2026-03-26 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,294.07,39280.00
Anhui,2026-03-26 00:00,Import,Import_Ningxia,7920.00,262.86,39280.00
Anhui,2026-03-26 00:00,Congestion,Rent_link_66_Ningxia_Anhui,0.00,294.07,39280.00
Anhui,2026-03-26 00:00,Storage,Discharge_pumped_3323,572.72,294.07,39280.00
Anhui,2026-03-26 00:00,Storage,Discharge_battery_3324,274.95,294.07,39280.00
Beijing,2026-03-26 00:00,Generator,gas_gen__3201,7046.98,350.00,12740.00
Beijing,2026-03-26 00:00,Generator,hydro_gen__3252,255.33,0.00,12740.00
Beijing,2026-03-26 00:00,Generator,onwind_gen__3253,91.69,0.00,12740.00
Beijing,2026-03-26 00:00,Import,Import_HEBEI_NORTH,2970.00,266.89,12740.00
Beijing,2026-03-26 00:00,Congestion,Rent_link_11_HEBEI_NORTH_Beijing__fwd,0.00,350.00,12740.00
Beijing,2026-03-26 00:00,Import,Import_Tianjin,2376.00,260.81,12740.00
Beijing,2026-03-26 00:00,Congestion,Rent_link_95_Beijing_Tianjin__rev,0.00,350.00,12740.00
Chongqing,2026-03-26 00:00,Generator,coal_gen__313,660.00,283.36,19279.94
Chongqing,2026-03-26 00:00,Generator,coal_gen__314,660.00,283.36,19279.94
Chongqing,2026-03-26 00:00,Generator,coal_gen__317,1000.00,283.36,19279.94
Chongqing,2026-03-26 00:00,Generator,coal_gen__318,1000.00,283.36,19279.94
Chongqing,2026-03-26 00:00,Generator,hydro_gen__3351,1659.61,0.00,19279.94
