bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-04-18 00:00,Generator,coal_gen__8,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__9,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__10,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__11,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__12,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__19,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__20,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__23,128.46,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__24,128.46,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__629,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__630,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__864,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__865,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__867,284.64,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__1068,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__1069,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__1070,507.79,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__1073,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__1074,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__1083,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__1084,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__1619,128.46,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__1620,128.46,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__1621,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__1622,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__1642,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__1643,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__1690,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__1691,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__1915,128.46,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__1916,128.46,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__2367,128.46,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__2509,128.46,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__2510,128.46,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__2637,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__2638,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__2639,128.46,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__2640,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,coal_gen__2641,62.25,294.07,41094.80
Anhui,2026-04-18 00:00,Generator,hydro_gen__3320,1485.53,0.00,41094.80
Anhui,2026-04-18 00:00,Generator,onwind_gen__3321,1848.78,0.00,41094.80
Anhui,2026-04-18 00:00,Import,Import_Xinjiang,11880.00,241.66,41094.80
Anhui,2026-04-18 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,294.07,41094.80
Anhui,2026-04-18 00:00,Import,Import_Xinjiang,11880.00,241.66,41094.80
