bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-03-29 00:00,Generator,coal_gen__8,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__9,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__10,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__11,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__12,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__19,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__20,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__23,239.23,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__24,239.23,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__629,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__630,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__864,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__865,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__867,320.67,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__1068,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__1069,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__1070,622.46,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__1073,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__1074,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__1083,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__1084,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__1619,239.23,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__1620,239.23,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__1621,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__1622,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__1642,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__1643,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__1690,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__1691,130.70,294.07,40847.26
Anhui,2026-03-29 00:00,Generator,coal_gen__1915,239.23,294.07,40847.26
