bus,snapshot,type,label,capacity,cost,net_demand
Anhui,2026-06-18 00:00,Generator,coal_gen__8,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__9,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__10,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__11,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__12,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__19,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__20,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__23,228.58,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__24,228.58,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__629,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__630,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__864,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__865,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__867,324.62,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__1068,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__1069,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__1070,625.69,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__1073,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__1074,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__1083,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__1084,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__1619,228.58,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__1620,228.58,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__1621,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__1622,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__1642,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__1643,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__1690,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__1691,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__1915,228.58,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__1916,228.58,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__2367,228.58,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__2509,228.58,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__2510,228.58,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__2637,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__2638,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__2639,228.58,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__2640,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,coal_gen__2641,124.29,286.93,41951.31
Anhui,2026-06-18 00:00,Generator,hydro_gen__3320,2971.06,0.00,41951.31
Anhui,2026-06-18 00:00,Generator,onwind_gen__3321,562.95,0.00,41951.31
Anhui,2026-06-18 00:00,Import,Import_Xinjiang,11880.00,263.45,41951.31
Anhui,2026-06-18 00:00,Congestion,Rent_link_0_Xinjiang_Anhui,0.00,286.93,41951.31
Anhui,2026-06-18 00:00,Import,Import_Xinjiang,11880.00,263.45,41951.31
Anhui,2026-06-18 00:00,Congestion,Rent_link_1_Xinjiang_Anhui,0.00,286.93,41951.31
Anhui,2026-06-18 00:00,Import,Import_Ningxia,7920.00,262.86,41951.31
Anhui,2026-06-18 00:00,Congestion,Rent_link_66_Ningxia_Anhui,0.00,286.93,41951.31
Anhui,2026-06-18 00:00,Storage,Discharge_pumped_3323,14.83,286.93,41951.31
Anhui,2026-06-18 00:00,Storage,Discharge_battery_3324,130.54,286.93,41951.31
Beijing,2026-06-18 00:00,Generator,gas_gen__3201,7427.78,350.00,13547.82
Beijing,2026-06-18 00:00,Generator,hydro_gen__3252,742.76,0.00,13547.82
Beijing,2026-06-18 00:00,Generator,onwind_gen__3253,31.27,0.00,13547.82
Beijing,2026-06-18 00:00,Import,Import_HEBEI_NORTH,2970.00,268.20,13547.82
Beijing,2026-06-18 00:00,Congestion,Rent_link_11_HEBEI_NORTH_Beijing__fwd,0.00,350.00,13547.82
