region_grid,province,Zone,node,Resource,technology,cluster,R_ID,COAL,GAS,NUCLEAR,HYDRO,ONWIND,OFFWIND,SOLAR,PUMPED,BATTERY,OTHER,Commit,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,Cap_Size,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,status,start_year,retired_year,gen_id
NorthwestChina,Xinjiang,XJ,Xinjiang,Aksu Cogen power station Unit 1,supercritical_coal,1,G100000100098,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2016.0,,0
NorthwestChina,Xinjiang,XJ,Xinjiang,Aksu Cogen power station Unit 2,supercritical_coal,1,G100000100099,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2017.0,,1
NorthwestChina,Xinjiang,XJ,Xinjiang,Aksu Xuzhou cogen power station Unit 1,conventional_steam_coal,1,G100000100108,1,0,0,0,0,0,0,0,0,0,1,200.0,1,200.0,200.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011.0,,2
NorthwestChina,Xinjiang,XJ,Xinjiang,Aksu Xuzhou cogen power station Unit 2,conventional_steam_coal,1,G100000100109,1,0,0,0,0,0,0,0,0,0,1,200.0,1,200.0,200.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2011.0,,3
NortheastChina,Heilongjiang,HL,Heilongjiang,Anda Cogen power station Unit 1,conventional_steam_coal,1,G100000113040,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2014.0,,4
NortheastChina,Heilongjiang,HL,Heilongjiang,Anda Cogen power station Unit 2,conventional_steam_coal,1,G100000113041,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2014.0,,5
EastChina,Anhui,AH,Anhui,Anhui Bengbu power station Phase I Unit 1,supercritical_coal,1,G100000100238,1,0,0,0,0,0,0,0,0,0,1,630.0,1,630.0,630.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2008.0,,6
EastChina,Anhui,AH,Anhui,Anhui Bengbu power station Phase I Unit 2,supercritical_coal,1,G100000100239,1,0,0,0,0,0,0,0,0,0,1,630.0,1,630.0,630.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2009.0,,7
EastChina,Anhui,AH,Anhui,Anhui Bengbu power station Phase II Unit 3,ultra_supercritical_coal,1,G100000100236,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2018.0,,8
EastChina,Anhui,AH,Anhui,Anhui Bengbu power station Phase II Unit 4,ultra_supercritical_coal,1,G100000100237,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2018.0,,9
EastChina,Anhui,AH,Anhui,Anhui Huainan Panji power station Phase I Unit 1,ultra_supercritical_coal,1,G100000113322,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2022.0,,10
EastChina,Anhui,AH,Anhui,Anhui Huainan Panji power station Phase I Unit 2,ultra_supercritical_coal,1,G100000113323,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2023.0,,11
EastChina,Anhui,AH,Anhui,Anhui Huainan Panji power station Phase II Unit 3,ultra_supercritical_coal,1,G100000115310,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2025.0,,12
EastChina,Anhui,AH,Anhui,Anhui Huainan Tianjia'an power station Unit 5,conventional_steam_coal,1,G100000102000,1,0,0,0,0,0,0,0,0,0,1,320.0,1,320.0,320.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1996.0,,13
EastChina,Anhui,AH,Anhui,Anhui Huainan Tianjia'an power station Unit 6,conventional_steam_coal,1,G100000102001,1,0,0,0,0,0,0,0,0,0,1,320.0,1,320.0,320.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005.0,,14
EastChina,Anhui,AH,Anhui,Anhui Huaining cogen power station Unit 3,conventional_steam_coal,1,G100000115509,1,0,0,0,0,0,0,0,0,0,1,30.0,1,30.0,30.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2023.0,,15
EastChina,Anhui,AH,Anhui,Anhui Huaining cogen power station Unit 4,conventional_steam_coal,1,G100000115510,1,0,0,0,0,0,0,0,0,0,1,30.0,1,30.0,30.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2023.0,,16
EastChina,Anhui,AH,Anhui,Anhui Hwasu power station Phase I Unit 1,conventional_steam_coal,1,G100000100240,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012.0,,17
EastChina,Anhui,AH,Anhui,Anhui Hwasu power station Phase I Unit 2,conventional_steam_coal,1,G100000100241,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012.0,,18
EastChina,Anhui,AH,Anhui,Anhui Xuancheng power station Phase I Unit 1,ultra_supercritical_coal,1,G100000100245,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2008.0,,19
EastChina,Anhui,AH,Anhui,Anhui Xuancheng power station Phase I Unit 2,ultra_supercritical_coal,1,G100000100242,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2015.0,,20
EastChina,Anhui,AH,Anhui,Anqing power station Phase I Unit 1,conventional_steam_coal,1,G100000109122,1,0,0,0,0,0,0,0,0,0,1,320.0,1,320.0,320.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005.0,,21
EastChina,Anhui,AH,Anhui,Anqing power station Phase I Unit 2,conventional_steam_coal,1,G100000109123,1,0,0,0,0,0,0,0,0,0,1,320.0,1,320.0,320.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005.0,,22
EastChina,Anhui,AH,Anhui,Anqing power station Phase II Unit 3,ultra_supercritical_coal,1,G100000100234,1,0,0,0,0,0,0,0,0,0,1,1000.0,1,1000.0,1000.0,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2015.0,,23
EastChina,Anhui,AH,Anhui,Anqing power station Phase II Unit 4,ultra_supercritical_coal,1,G100000100235,1,0,0,0,0,0,0,0,0,0,1,1000.0,1,1000.0,1000.0,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2015.0,,24
NortheastChina,Liaoning,LN,Liaoning,Anshan Steel Company No 2 power station Unit 3,conventional_steam_coal,1,G100000112157,1,0,0,0,0,0,0,0,0,0,1,125.0,1,125.0,125.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1973.0,,25
SouthernGrid,Guizhou,GZ,Guizhou,Anshun power station Phase I Unit 1,conventional_steam_coal,1,G100000103249,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1998.0,,26
SouthernGrid,Guizhou,GZ,Guizhou,Anshun power station Phase I Unit 2,conventional_steam_coal,1,G100000103250,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1998.0,,27
SouthernGrid,Guizhou,GZ,Guizhou,Anshun power station Phase II Unit 3,conventional_steam_coal,1,G100000103251,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003.0,,28
SouthernGrid,Guizhou,GZ,Guizhou,Anshun power station Phase II Unit 4,conventional_steam_coal,1,G100000103252,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003.0,,29
NorthChina,Shanxi,SX,Shanxi,Antaibao Gangue power station Unit 1,supercritical_coal,1,G100000100274,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2025.0,,30
NorthChina,Shanxi,SX,Shanxi,Antaibao Gangue power station Unit 2,supercritical_coal,1,G100000100275,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2025.0,,31
Changyu,Chongqing,CQ,Chongqing,Anwen Songzao power station Phase II Unit 3,supercritical_coal,1,G100000100286,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2016.0,,32
Changyu,Chongqing,CQ,Chongqing,Anwen Songzao power station Phase II Unit 4,supercritical_coal,1,G100000100287,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2017.0,,33
MiddleChina,Henan,HA,Henan,Anyang power station Unit 1,conventional_steam_coal,1,G100000102004,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008.0,,34
MiddleChina,Henan,HA,Henan,Anyang power station Unit 10,conventional_steam_coal,1,G100000102003,1,0,0,0,0,0,0,0,0,0,1,320.0,1,320.0,320.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1998.0,,35
MiddleChina,Henan,HA,Henan,Anyang power station Unit 2,conventional_steam_coal,1,G100000102005,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008.0,,36
MiddleChina,Henan,HA,Henan,Anyang power station Unit 9,conventional_steam_coal,1,G100000102002,1,0,0,0,0,0,0,0,0,0,1,320.0,1,320.0,320.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1997.0,,37
EastChina,Jiangxi,JX,Jiangxi,Anyuan power station Unit 3,ultra_supercritical_coal,1,G100000104253,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2015.0,,38
EastChina,Jiangxi,JX,Jiangxi,Anyuan power station Unit 4,ultra_supercritical_coal,1,G100000104254,1,0,0,0,0,0,0,0,0,0,1,660.0,1,660.0,660.0,5,30,0,8.8,coal,0.4,0.387727273,0.387727273,0.5,0.5,operating,2015.0,,39
NorthwestChina,Shaanxi,SN,Shaanxi,Aoweiqianyuan Captive power station Unit 1,conventional_steam_coal,1,G100000113547,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012.0,,40
NorthwestChina,Shaanxi,SN,Shaanxi,Aoweiqianyuan Captive power station Unit 2,conventional_steam_coal,1,G100000113548,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012.0,,41
EastChina,Jiangsu,JS,Jiangsu,APP Zhenjiang Jindong Mill power station Unit 1,conventional_steam_coal,1,G100000100300,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1998.0,,42
EastChina,Jiangsu,JS,Jiangsu,APP Zhenjiang Jindong Mill power station Unit 2,conventional_steam_coal,1,G100000100299,1,0,0,0,0,0,0,0,0,0,1,80.0,1,80.0,80.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1998.0,,43
EastChina,Jiangsu,JS,Jiangsu,APP Zhenjiang Jindong Mill power station Unit 3,conventional_steam_coal,1,G100000100298,1,0,0,0,0,0,0,0,0,0,1,80.0,1,80.0,80.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1999.0,,44
EastChina,Jiangsu,JS,Jiangsu,APP Zhenjiang Jindong Mill power station Unit 4,conventional_steam_coal,1,G100000112758,1,0,0,0,0,0,0,0,0,0,1,80.0,1,80.0,80.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005.0,,45
NorthwestChina,Xinjiang,XJ,Xinjiang,Aral Xinhu Cogen power station Phase I Unit 1,conventional_steam_coal,1,G100000113080,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008.0,,46
NorthwestChina,Xinjiang,XJ,Xinjiang,Aral Xinhu Cogen power station Phase I Unit 2,conventional_steam_coal,1,G100000100305,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008.0,,47
NorthwestChina,Xinjiang,XJ,Xinjiang,Aral Xinhu Cogen power station Phase II Unit 3,supercritical_coal,1,G100000111161,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2014.0,,48
NorthwestChina,Xinjiang,XJ,Xinjiang,Aral Xinhu Cogen power station Phase II Unit 4,supercritical_coal,1,G100000111162,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2014.0,,49
NorthChina,Shandong,SD,Shandong,Asia Symbol captive power station Unit 3,conventional_steam_coal,1,G100000115276,1,0,0,0,0,0,0,0,0,0,1,82.0,1,82.0,82.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2010.0,,50
SouthernGrid,Guangxi,GX,Guangxi,Baise Smelter power station Unit 1,supercritical_coal,1,G100000100436,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2015.0,,51
SouthernGrid,Guangxi,GX,Guangxi,Baise Smelter power station Unit 2,supercritical_coal,1,G100000100437,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2015.0,,52
SouthernGrid,Guangxi,GX,Guangxi,Baise Tiandong power station Unit 1,conventional_steam_coal,1,G100000113105,1,0,0,0,0,0,0,0,0,0,1,135.0,1,135.0,135.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2004.0,,53
SouthernGrid,Guangxi,GX,Guangxi,Baise Tiandong power station Unit 2,conventional_steam_coal,1,G100000113106,1,0,0,0,0,0,0,0,0,0,1,135.0,1,135.0,135.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005.0,,54
SouthernGrid,Guangxi,GX,Guangxi,Baise Tianyang power station Unit 1,conventional_steam_coal,1,G100000100434,1,0,0,0,0,0,0,0,0,0,1,150.0,1,150.0,150.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007.0,,55
SouthernGrid,Guangxi,GX,Guangxi,Baise Tianyang power station Unit 2,conventional_steam_coal,1,G100000100435,1,0,0,0,0,0,0,0,0,0,1,150.0,1,150.0,150.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2007.0,,56
Changyu,Chongqing,CQ,Chongqing,Baitao cogen power station Unit 1,conventional_steam_coal,1,G100000113740,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012.0,,57
Changyu,Chongqing,CQ,Chongqing,Baitao cogen power station Unit 2,conventional_steam_coal,1,G100000113741,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2012.0,,58
Changyu,Chongqing,CQ,Chongqing,Baitao cogen power station Unit 3,conventional_steam_coal,1,G100000114922,1,0,0,0,0,0,0,0,0,0,1,60.0,1,60.0,60.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2024.0,,59
Changyu,Chongqing,CQ,Chongqing,Baitao cogen power station Unit 4,conventional_steam_coal,1,G100000114923,1,0,0,0,0,0,0,0,0,0,1,60.0,1,60.0,60.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2024.0,,60
Changyu,Chongqing,CQ,Chongqing,Baitao Industrial Park Heat Island Center power station Unit 1,conventional_steam_coal,1,G100000115320,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006.0,,61
Changyu,Chongqing,CQ,Chongqing,Baitao Industrial Park Heat Island Center power station Unit 2,conventional_steam_coal,1,G100000115321,1,0,0,0,0,0,0,0,0,0,1,50.0,1,50.0,50.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006.0,,62
NorthChina,Shandong,SD,Shandong,Baiyanghe power station Unit 6,conventional_steam_coal,1,G100000100443,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009.0,,63
NorthChina,Shandong,SD,Shandong,Baiyanghe power station Unit 7,conventional_steam_coal,1,G100000100444,1,0,0,0,0,0,0,0,0,0,1,300.0,1,300.0,300.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009.0,,64
Neimenggu,Inner Mongolia,NM_E,NM_EAST,Baiyinhua Industrial Park Captive power station Unit 1,supercritical_coal,1,G100000101726,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2022.0,,65
Neimenggu,Inner Mongolia,NM_E,NM_EAST,Baiyinhua Industrial Park Captive power station Unit 2,supercritical_coal,1,G100000101727,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2022.0,,66
NorthChina,Shanxi,SX,Shanxi,Baode power station Unit 1,conventional_steam_coal,1,G100000109099,1,0,0,0,0,0,0,0,0,0,1,135.0,1,135.0,135.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006.0,,67
NorthChina,Shanxi,SX,Shanxi,Baode power station Unit 2,conventional_steam_coal,1,G100000109100,1,0,0,0,0,0,0,0,0,0,1,135.0,1,135.0,135.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006.0,,68
NorthChina,Hebei,HB_S,HEBEI_SOUTH,Baoding cogen power station Phase IV Unit 12,supercritical_coal,1,G100000112936,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2023.0,,69
NorthChina,Hebei,HB_S,HEBEI_SOUTH,Baoding cogen power station Phase IV Unit 13,supercritical_coal,1,G100000112937,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2024.0,,70
NorthChina,Hebei,HB_S,HEBEI_SOUTH,Baoding cogen power station Unit 10,conventional_steam_coal,1,G100000102006,1,0,0,0,0,0,0,0,0,0,1,200.0,1,200.0,200.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008.0,,71
NorthChina,Hebei,HB_S,HEBEI_SOUTH,Baoding cogen power station Unit 11,conventional_steam_coal,1,G100000102007,1,0,0,0,0,0,0,0,0,0,1,200.0,1,200.0,200.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2008.0,,72
NorthChina,Hebei,HB_S,HEBEI_SOUTH,Baoding Northwest Suburb power station Unit 1,supercritical_coal,1,G100000100549,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2017.0,,73
NorthChina,Hebei,HB_S,HEBEI_SOUTH,Baoding Northwest Suburb power station Unit 2,supercritical_coal,1,G100000100550,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2018.0,,74
EastChina,Shanghai,SH,Shanghai,Baoshan Works power station Unit 1,conventional_steam_coal,1,G100000100556,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1980.0,,75
EastChina,Shanghai,SH,Shanghai,Baoshan Works power station Unit 2,conventional_steam_coal,1,G100000100557,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1980.0,,76
EastChina,Shanghai,SH,Shanghai,Baoshan Works power station Unit 3,conventional_steam_coal,1,G100000100558,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,1998.0,,77
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Baotou Aluminum power station Unit 1,conventional_steam_coal,1,G100000112057,1,0,0,0,0,0,0,0,0,0,1,330.0,1,330.0,330.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2014.0,,78
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Baotou Aluminum power station Unit 2,conventional_steam_coal,1,G100000112058,1,0,0,0,0,0,0,0,0,0,1,330.0,1,330.0,330.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2014.0,,79
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Baotou Aluminum power station Unit 3,supercritical_coal,1,G100000112059,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2017.0,,80
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Baotou Aluminum power station Unit 4,supercritical_coal,1,G100000112060,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2017.0,,81
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Baotou Aluminum power station Unit 5,supercritical_coal,1,G100000112061,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,9.4,coal,0.4,0.362978723,0.362978723,0.5,0.5,operating,2017.0,,82
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Baotou Donghua power station Phase I Unit 1,conventional_steam_coal,1,G100000112062,1,0,0,0,0,0,0,0,0,0,1,320.0,1,320.0,320.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005.0,,83
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Baotou Donghua power station Phase I Unit 2,conventional_steam_coal,1,G100000112063,1,0,0,0,0,0,0,0,0,0,1,320.0,1,320.0,320.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2005.0,,84
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Baotou East Hope power station Unit 1,conventional_steam_coal,1,G100000112064,1,0,0,0,0,0,0,0,0,0,1,155.0,1,155.0,155.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003.0,,85
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Baotou East Hope power station Unit 2,conventional_steam_coal,1,G100000112065,1,0,0,0,0,0,0,0,0,0,1,155.0,1,155.0,155.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003.0,,86
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Baotou East Hope power station Unit 3,conventional_steam_coal,1,G100000112066,1,0,0,0,0,0,0,0,0,0,1,155.0,1,155.0,155.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003.0,,87
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Baotou East Hope power station Unit 4,conventional_steam_coal,1,G100000112067,1,0,0,0,0,0,0,0,0,0,1,155.0,1,155.0,155.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003.0,,88
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Baotou East Hope power station Unit 5,conventional_steam_coal,1,G100000112068,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003.0,,89
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Baotou East Hope power station Unit 6,conventional_steam_coal,1,G100000112069,1,0,0,0,0,0,0,0,0,0,1,350.0,1,350.0,350.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2003.0,,90
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Baotou Hexi power station Phase I Unit 1,conventional_steam_coal,1,G100000100567,1,0,0,0,0,0,0,0,0,0,1,600.0,1,600.0,600.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006.0,,91
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Baotou Hexi power station Phase I Unit 2,conventional_steam_coal,1,G100000100568,1,0,0,0,0,0,0,0,0,0,1,600.0,1,600.0,600.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2006.0,,92
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Baotou Olefins power station Unit 1,conventional_steam_coal,1,G100000100569,1,0,0,0,0,0,0,0,0,0,1,100.0,1,100.0,100.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009.0,,93
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Baotou Olefins power station Unit 2,conventional_steam_coal,1,G100000100570,1,0,0,0,0,0,0,0,0,0,1,100.0,1,100.0,100.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009.0,,94
Neimenggu,Inner Mongolia,NM_W,NM_WEST,Baotou Olefins power station Unit 3,conventional_steam_coal,1,G100000100571,1,0,0,0,0,0,0,0,0,0,1,100.0,1,100.0,100.0,5,30,0,10.3,coal,0.4,0.331262136,0.331262136,0.5,0.5,operating,2009.0,,95
