,datetime,Beijing,Tianjin,HEBEI_SOUTH,Shanxi,Shandong,HEBEI_NORTH,NM_EAST,Liaoning,Jilin,Heilongjiang,Shanghai,Jiangsu,Zhejiang,Anhui,Fujian,Jiangxi,Henan,Hubei,Hunan,Chongqing,Sichuan,Guangdong,Guangxi,Hainan,Guizhou,Yunnan,Shaanxi,Gansu,Qinghai,Ningxia,Xinjiang,NM_WEST,Tibet,Hongkong,Macao,Taiwan
4659,2025-07-14 03:00:00+00:00,0,0,0,0,0,0,0.001021768,0.001021768,0.001021768,0,0,0,0.137,0,0.001243892,0,0,0,0,0,0.001110618,0,0.001199467,0,0,0.001243892,0,0,0,0,0,0.001021768,0,0,0,0
4660,2025-07-14 04:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4661,2025-07-14 05:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,2025-07-14 06:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4663,2025-07-14 07:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4664,2025-07-14 08:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4665,2025-07-14 09:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4666,2025-07-14 10:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4667,2025-07-14 11:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4668,2025-07-14 12:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4669,2025-07-14 13:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
