snapshot,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,HEBEI_NORTH,HEBEI_SOUTH,Hainan,Heilongjiang,Henan,Hubei,Hunan,Jiangsu,Jiangxi,Jilin,Liaoning,NM_EAST,NM_WEST,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Tibet,Xinjiang,Yunnan,Zhejiang,Beijing__battery__bus__3255,Tianjin__battery__bus__3258,HEBEI_NORTH__pumped__bus__3262,HEBEI_NORTH__battery__bus__3263,HEBEI_SOUTH__pumped__bus__3267,HEBEI_SOUTH__battery__bus__3268,Shanxi__pumped__bus__3272,Shanxi__battery__bus__3273,Shandong__pumped__bus__3278,Shandong__battery__bus__3279,NM_EAST__pumped__bus__3283,NM_EAST__battery__bus__3284,Liaoning__pumped__bus__3290,Liaoning__battery__bus__3291,Jilin__pumped__bus__3295,Jilin__battery__bus__3296,Heilongjiang__pumped__bus__3300,Heilongjiang__battery__bus__3301,Shanghai__battery__bus__3305,Jiangsu__pumped__bus__3311,Jiangsu__battery__bus__3312,Zhejiang__pumped__bus__3318,Zhejiang__battery__bus__3319,Anhui__pumped__bus__3323,Anhui__battery__bus__3324,Fujian__pumped__bus__3330,Fujian__battery__bus__3331,Jiangxi__pumped__bus__3335,Jiangxi__battery__bus__3336,Henan__pumped__bus__3340,Henan__battery__bus__3341,Hubei__battery__bus__3345,Hunan__pumped__bus__3349,Hunan__battery__bus__3350,Chongqing__pumped__bus__3354,Chongqing__battery__bus__3355,Sichuan__battery__bus__3359,Guangdong__pumped__bus__3365,Guangdong__battery__bus__3366,Guangxi__battery__bus__3371,Hainan__battery__bus__3376,Guizhou__battery__bus__3380,Yunnan__battery__bus__3384,Shaanxi__pumped__bus__3388,Shaanxi__battery__bus__3389,Gansu__battery__bus__3393,Qinghai__battery__bus__3397,Ningxia__battery__bus__3401,Xinjiang__pumped__bus__3405,Xinjiang__battery__bus__3406,NM_WEST__battery__bus__3410,Tibet__battery__bus__3413
2026-08-10 00:00:00,290.50,10000.00,284.72,309.96,239.25,315.48,257.38,254.81,260.41,263.04,336.65,246.57,272.65,272.65,269.93,290.50,272.65,246.57,249.06,244.10,255.62,241.66,236.85,241.66,244.10,339.16,260.41,287.59,258.20,335.77,236.85,297.39,339.16,9500.00,271.01,267.79,270.62,272.28,271.96,268.17,270.62,245.31,241.99,254.46,256.14,259.76,260.65,257.03,258.09,257.99,258.62,325.46,305.49,302.03,333.94,326.28,303.79,296.75,314.56,307.80,277.93,276.20,232.72,276.36,277.67,260.57,259.02,288.06,290.83,293.77,293.82,310.86,270.93,327.25,258.25,292.69,242.47,240.06,240.52,242.97,242.93,219.63,241.62,252.23,323.01
2026-08-10 01:00:00,290.50,10000.00,284.72,309.96,239.25,315.48,257.38,254.81,260.41,263.04,336.65,257.80,272.65,272.65,269.93,290.50,272.65,255.22,257.80,255.22,255.62,241.66,236.85,241.66,244.10,335.77,260.41,287.59,258.20,335.77,236.85,297.39,339.16,9500.00,270.99,267.21,270.62,271.65,271.92,267.60,270.62,244.72,241.91,253.83,255.88,259.06,260.31,256.37,257.76,257.38,258.35,325.46,304.81,301.86,333.56,326.28,303.16,296.68,313.85,307.37,277.43,276.11,232.72,276.36,277.62,260.20,259.02,287.59,290.80,293.74,292.86,310.44,270.93,326.96,258.25,292.22,242.01,239.94,240.25,242.68,242.66,219.57,241.46,252.07,323.01
2026-08-10 02:00:00,290.50,10000.00,276.22,309.96,239.25,315.48,257.38,254.81,263.04,265.69,336.65,260.41,272.65,272.65,269.93,290.50,272.65,257.80,260.41,257.80,255.62,241.66,241.66,241.66,244.10,309.96,260.41,279.01,258.20,309.96,236.85,297.39,313.09,9500.00,270.97,266.51,270.62,270.89,271.87,266.94,270.62,244.03,241.80,253.09,255.62,258.23,259.93,255.58,257.41,256.62,258.06,325.46,303.99,301.67,333.02,326.28,302.40,296.60,313.03,306.88,276.84,276.01,232.72,276.36,277.56,259.69,259.02,287.05,290.76,293.70,291.71,309.90,270.93,326.55,258.25,291.61,241.50,239.79,239.90,242.31,242.31,219.48,241.28,251.92,323.01
2026-08-10 03:00:00,290.50,10000.00,276.22,306.86,241.66,315.48,257.38,254.81,263.04,265.69,336.65,260.41,272.65,272.65,246.57,290.50,272.65,257.80,260.41,257.80,255.62,244.10,244.10,241.66,244.10,309.96,260.41,279.01,258.20,306.86,239.25,297.39,309.96,9500.00,270.95,265.75,270.62,270.07,271.83,266.21,270.62,243.26,241.69,252.29,255.35,257.33,259.56,254.73,257.05,255.77,257.77,325.46,303.12,301.47,332.32,326.28,301.57,296.51,312.10,306.38,276.18,275.91,232.72,276.36,277.51,259.13,259.02,286.41,290.76,293.70,290.36,309.24,270.93,326.06,258.25,290.87,240.94,239.63,239.52,241.90,241.93,219.36,241.09,251.76,323.01
2026-08-10 04:00:00,290.50,10000.00,276.22,290.50,239.25,315.48,257.38,254.81,263.04,265.69,318.67,260.41,272.65,272.65,246.07,290.50,272.65,257.80,260.41,257.80,255.62,241.66,241.66,241.66,244.10,309.96,260.41,279.01,258.20,306.86,236.85,297.39,309.96,9500.00,270.93,264.96,270.62,269.23,271.79,265.45,270.62,242.45,241.58,251.46,255.09,256.41,259.20,253.86,256.70,254.91,257.47,325.46,302.25,301.30,331.58,326.28,300.72,296.43,311.14,305.79,275.49,275.80,232.72,276.36,277.45,258.43,259.02,285.73,290.76,293.70,288.94,308.56,270.93,325.51,258.25,290.07,240.34,239.48,239.13,241.50,241.55,219.24,240.91,251.59,323.01
2026-08-10 05:00:00,290.50,10000.00,276.22,290.50,241.66,315.48,274.59,271.84,263.04,265.69,318.67,260.41,272.65,272.65,246.57,290.50,272.65,257.80,260.41,257.80,255.62,244.10,244.10,241.66,244.10,309.96,260.41,279.01,260.41,306.86,244.10,297.39,309.96,9500.00,270.91,264.16,270.62,268.38,271.74,264.68,270.62,241.62,241.47,250.62,254.83,255.46,258.84,252.98,256.36,254.04,257.18,325.46,301.38,301.13,330.79,326.28,299.88,296.35,310.13,305.79,274.77,275.70,232.72,276.36,277.39,257.71,259.02,285.03,290.76,293.70,287.49,307.84,270.93,324.83,258.25,289.24,239.73,239.33,238.75,241.11,241.16,219.11,240.74,251.41,323.01
2026-08-10 06:00:00,290.50,10000.00,276.22,290.50,250.53,315.48,274.59,271.84,282.01,284.86,336.65,263.04,272.65,272.65,255.62,290.50,272.65,260.41,263.04,260.41,255.62,253.07,253.07,250.53,253.07,309.96,269.93,279.01,260.41,306.86,253.07,297.39,309.96,9500.00,270.89,263.34,270.62,267.53,271.70,263.89,270.62,240.77,241.36,249.76,254.56,254.51,258.48,252.08,256.00,253.17,256.88,325.46,300.51,300.97,330.01,326.28,299.03,296.27,309.14,305.79,274.04,275.59,232.72,276.36,277.34,256.97,259.02,284.32,290.76,293.70,286.01,307.07,270.93,324.10,258.25,288.32,239.10,239.17,238.35,240.72,240.75,218.98,240.56,251.23,323.01
2026-08-10 07:00:00,290.50,10000.00,276.22,290.50,239.25,300.40,274.59,271.84,267.23,269.93,336.65,263.04,272.65,272.65,246.07,290.50,272.65,260.41,263.04,260.41,255.62,241.66,236.85,241.66,244.10,339.16,260.41,279.01,260.41,332.41,236.85,297.39,335.77,9500.00,270.88,262.51,270.62,266.66,271.66,263.10,270.62,239.91,241.23,248.89,254.30,253.54,258.12,251.17,255.66,252.29,256.59,325.46,299.65,300.81,329.23,326.28,298.19,296.18,308.18,305.79,273.29,275.48,232.72,276.36,277.28,256.22,259.02,283.59,290.76,293.70,284.48,306.24,270.93,323.28,258.25,287.33,238.45,238.99,235.02,235.40,237.41,218.86,235.53,251.03,323.01
2026-08-10 08:00:00,290.50,10000.00,284.72,309.96,239.25,313.09,274.59,271.84,267.23,269.93,336.65,263.04,272.65,272.65,269.93,290.50,272.65,260.41,263.04,260.41,255.62,241.66,236.85,241.66,244.10,339.16,260.41,287.59,260.41,335.77,236.85,297.39,339.16,9500.00,270.86,261.64,270.62,265.77,271.61,262.30,270.62,239.03,241.10,248.00,254.02,252.55,257.75,250.23,255.30,251.40,256.29,325.46,298.79,300.66,328.37,326.28,297.34,296.09,307.17,305.79,272.52,275.37,232.72,276.36,277.23,255.45,259.02,282.84,290.76,293.77,282.90,305.36,270.93,322.30,258.25,286.04,237.79,238.80,231.01,229.89,233.35,218.74,230.20,250.83,323.01
2026-08-10 09:00:00,306.86,10000.00,294.72,309.96,213.85,315.48,285.19,271.84,267.23,269.93,336.65,263.04,272.65,272.65,269.93,309.96,272.65,260.41,263.04,260.41,255.62,216.01,211.71,241.66,244.10,342.59,260.41,306.86,260.41,335.77,211.71,297.39,339.16,9500.00,270.84,259.78,270.62,264.27,271.56,260.66,270.62,237.05,240.96,245.93,253.73,250.53,257.38,248.21,254.95,249.18,255.98,325.46,297.57,300.51,327.09,326.28,295.92,296.00,305.87,305.79,270.52,275.26,232.72,276.36,277.17,253.74,259.02,281.10,290.76,293.84,277.02,304.34,270.93,320.94,258.25,284.09,235.70,238.61,218.73,216.58,220.94,216.26,216.66,250.62,323.01
