snapshot,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,HEBEI_NORTH,HEBEI_SOUTH,Hainan,Heilongjiang,Henan,Hubei,Hunan,Jiangsu,Jiangxi,Jilin,Liaoning,NM_EAST,NM_WEST,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Tibet,Xinjiang,Yunnan,Zhejiang,Beijing__battery__bus__3255,Tianjin__battery__bus__3258,HEBEI_NORTH__pumped__bus__3262,HEBEI_NORTH__battery__bus__3263,HEBEI_SOUTH__pumped__bus__3267,HEBEI_SOUTH__battery__bus__3268,Shanxi__pumped__bus__3272,Shanxi__battery__bus__3273,Shandong__pumped__bus__3278,Shandong__battery__bus__3279,NM_EAST__pumped__bus__3283,NM_EAST__battery__bus__3284,Liaoning__pumped__bus__3290,Liaoning__battery__bus__3291,Jilin__pumped__bus__3295,Jilin__battery__bus__3296,Heilongjiang__pumped__bus__3300,Heilongjiang__battery__bus__3301,Shanghai__battery__bus__3305,Jiangsu__pumped__bus__3311,Jiangsu__battery__bus__3312,Zhejiang__pumped__bus__3318,Zhejiang__battery__bus__3319,Anhui__pumped__bus__3323,Anhui__battery__bus__3324,Fujian__pumped__bus__3330,Fujian__battery__bus__3331,Jiangxi__pumped__bus__3335,Jiangxi__battery__bus__3336,Henan__pumped__bus__3340,Henan__battery__bus__3341,Hubei__battery__bus__3345,Hunan__pumped__bus__3349,Hunan__battery__bus__3350,Chongqing__pumped__bus__3354,Chongqing__battery__bus__3355,Sichuan__battery__bus__3359,Guangdong__pumped__bus__3365,Guangdong__battery__bus__3366,Guangxi__battery__bus__3371,Hainan__battery__bus__3376,Guizhou__battery__bus__3380,Yunnan__battery__bus__3384,Shaanxi__pumped__bus__3388,Shaanxi__battery__bus__3389,Gansu__battery__bus__3393,Qinghai__battery__bus__3397,Ningxia__battery__bus__3401,Xinjiang__pumped__bus__3405,Xinjiang__battery__bus__3406,NM_WEST__battery__bus__3410,Tibet__battery__bus__3413
2026-04-04 00:00:00,291.13,350.00,279.79,294.07,231.39,315.48,274.59,271.84,257.80,260.41,336.65,241.66,263.04,265.52,236.08,294.07,265.52,244.10,246.57,244.10,255.62,233.72,233.72,233.72,244.10,297.04,260.41,291.13,258.20,294.07,229.07,312.32,294.07,355.17,251.52,239.35,258.96,251.92,263.41,266.55,253.59,197.89,234.11,226.49,241.73,228.21,245.47,226.37,243.37,227.77,241.68,303.01,288.53,293.53,308.41,301.94,235.25,278.26,307.08,302.36,212.41,252.24,216.99,250.72,252.24,206.72,233.91,287.13,282.60,296.87,254.44,306.39,274.32,329.12,265.91,303.03,203.34,232.80,230.80,233.18,231.87,187.79,225.39,242.84,306.45
2026-04-04 01:00:00,291.13,350.00,279.79,294.07,213.85,300.40,252.26,254.81,244.10,260.23,336.65,216.93,262.86,265.52,216.01,294.07,265.52,219.12,221.34,219.12,241.66,213.85,216.01,219.12,221.34,297.04,260.41,291.13,244.10,294.07,172.08,297.39,294.07,354.93,251.40,237.64,254.34,250.92,260.08,265.67,253.37,197.04,228.81,224.00,230.66,225.62,232.99,223.91,230.66,224.92,228.35,302.72,288.34,292.77,307.24,301.57,235.25,278.17,305.98,301.87,212.41,252.24,216.91,250.56,252.24,205.21,223.73,285.99,281.54,296.38,251.04,298.28,249.24,327.92,249.93,295.17,202.28,226.92,221.50,223.79,221.60,184.98,179.03,242.84,306.45
2026-04-04 02:00:00,291.13,350.00,279.79,291.13,213.85,294.07,20.00,20.20,244.10,246.57,336.65,216.93,262.86,265.52,216.01,294.07,265.52,219.12,221.34,219.12,241.66,213.85,216.01,219.12,221.34,294.07,260.41,291.13,244.10,294.07,172.08,291.13,294.07,354.62,251.23,235.25,252.38,249.71,256.44,264.68,253.06,196.07,225.96,220.49,230.66,222.03,232.99,220.35,230.66,221.23,228.35,302.35,288.16,291.92,306.05,301.16,235.25,278.08,304.84,301.34,212.41,252.24,216.84,250.37,252.24,202.85,220.54,284.71,280.33,295.78,244.50,287.32,21.05,326.21,21.27,284.66,200.64,224.05,218.32,220.60,218.40,181.97,176.64,242.84,306.45
2026-04-04 03:00:00,288.21,350.00,279.79,291.13,213.85,221.34,20.00,20.20,244.10,246.57,336.65,216.93,262.86,265.52,216.01,291.13,265.52,219.12,221.34,219.12,241.66,213.85,216.01,219.12,221.34,294.07,260.41,288.21,244.10,291.13,172.08,219.12,294.07,354.27,251.05,232.69,250.85,248.38,254.52,263.65,252.70,194.94,223.75,217.01,230.66,218.50,232.99,216.80,230.66,217.56,228.35,301.92,287.99,290.98,304.88,300.72,235.25,277.97,303.71,300.83,212.41,252.24,216.77,250.08,252.24,200.16,217.97,283.33,279.05,295.13,228.18,229.37,21.05,323.82,21.27,226.92,198.79,221.67,215.73,217.94,215.82,179.51,174.76,242.84,306.45
2026-04-04 04:00:00,288.21,350.00,265.52,291.13,213.85,221.34,20.00,20.20,244.10,246.57,303.82,216.93,260.23,262.86,216.01,291.13,265.52,219.12,221.34,219.12,241.66,213.85,216.01,219.12,221.34,294.07,260.41,288.21,244.10,291.13,172.08,219.12,294.07,353.89,250.88,230.09,249.64,247.07,253.04,262.63,252.34,193.72,221.77,213.72,230.66,215.19,232.99,213.45,230.66,214.11,228.35,301.49,287.82,290.06,303.79,300.33,235.25,277.87,302.61,300.34,212.41,252.24,216.71,249.62,251.78,197.33,215.75,281.94,277.81,294.53,217.64,225.03,21.05,319.82,21.27,222.73,196.82,219.62,213.55,215.56,213.63,177.39,173.24,242.84,306.45
2026-04-04 05:00:00,288.21,350.00,263.04,291.13,213.85,221.34,20.00,20.20,244.10,246.57,336.65,216.93,257.80,260.41,216.01,291.13,263.04,219.12,221.34,219.12,241.66,213.85,216.01,219.12,221.34,294.07,260.41,288.21,244.10,291.13,172.08,219.12,294.07,353.53,250.71,227.45,248.58,245.76,251.76,261.63,251.95,192.39,219.73,210.53,230.66,212.01,232.99,210.25,230.66,210.79,228.35,301.07,287.65,289.08,302.76,299.96,235.25,277.77,301.54,299.86,212.41,252.24,216.66,249.02,251.21,194.31,213.56,280.60,276.86,293.97,208.27,221.51,21.05,319.82,21.27,219.34,194.72,217.67,211.41,213.30,211.48,175.47,171.82,242.84,306.45
2026-04-04 06:00:00,291.13,350.00,265.52,291.13,213.85,221.34,22.16,22.38,257.80,260.41,336.65,240.37,260.23,262.86,216.01,294.07,265.52,241.66,244.10,239.25,255.62,213.85,216.01,219.12,221.34,294.07,260.41,291.13,258.20,294.07,172.08,219.12,294.07,353.16,250.54,224.74,247.58,244.47,250.57,260.64,251.52,190.96,217.48,207.30,230.66,208.85,232.99,207.08,230.66,207.44,228.35,300.67,287.48,288.05,301.79,299.59,235.25,277.66,300.49,299.40,212.41,252.24,216.62,248.28,250.57,191.04,211.17,279.34,276.84,293.41,198.61,218.03,21.05,319.82,21.27,216.02,192.46,215.67,209.09,210.84,209.15,173.70,170.39,242.84,306.45
2026-04-04 07:00:00,291.13,350.00,263.04,291.13,213.85,221.34,22.16,22.38,257.80,260.41,336.65,245.25,257.80,260.41,216.01,294.07,263.04,242.80,245.25,242.80,255.62,213.85,216.01,219.12,221.34,297.04,260.41,291.13,258.20,291.13,172.08,219.12,294.07,352.79,250.37,221.73,246.22,243.17,248.96,259.67,251.05,189.43,214.53,203.58,230.66,205.21,232.99,203.52,230.66,203.57,228.35,300.27,287.32,286.93,300.85,299.23,235.25,277.53,299.45,298.96,212.41,250.87,216.59,246.44,248.77,187.31,208.04,278.12,276.81,292.88,186.18,213.54,21.05,319.82,21.27,211.62,189.95,213.35,206.10,207.73,206.15,172.00,168.89,242.84,306.45
2026-04-04 08:00:00,291.13,350.00,279.79,291.13,195.60,20.20,20.00,20.20,244.10,246.57,20.41,240.37,223.57,221.34,197.58,294.07,223.57,241.66,244.10,241.66,244.10,195.60,193.65,219.12,216.93,297.04,260.41,291.13,246.57,291.13,172.08,20.00,294.07,352.42,250.20,218.22,238.19,241.85,241.92,258.69,250.51,188.10,210.06,198.07,230.11,200.10,232.36,197.96,230.03,197.18,228.35,299.88,287.15,285.62,299.92,298.88,235.25,277.37,298.40,298.53,212.41,222.39,216.56,222.35,220.34,182.74,195.15,276.92,276.80,292.35,22.45,20.19,19.65,21.29,19.84,19.99,187.11,210.24,193.41,191.86,193.46,170.33,167.02,238.44,306.45
2026-04-04 09:00:00,288.21,350.00,279.79,294.07,159.07,0.00,-0.00,-0.00,216.93,221.34,20.00,0.00,160.68,162.30,160.68,291.13,163.94,0.00,20.00,0.00,219.12,160.68,157.48,160.68,159.07,294.07,244.10,288.21,244.10,291.13,157.48,0.00,294.07,352.05,250.03,212.55,214.16,239.90,230.67,257.02,249.86,177.07,165.04,0.00,0.00,22.22,20.66,0.00,0.00,0.00,0.00,299.49,285.22,283.86,298.68,298.54,235.25,277.12,297.13,298.11,212.41,169.07,210.29,167.29,167.75,175.64,166.77,275.34,276.78,291.85,22.45,0.00,-0.00,21.05,-0.00,0.00,177.10,166.17,164.32,162.66,165.95,168.95,164.32,230.66,306.45
2026-04-04 10:00:00,279.79,350.00,276.99,294.07,150.69,-0.00,-0.00,0.00,20.20,216.93,20.00,0.00,156.87,155.30,153.75,282.62,155.30,0.00,20.00,0.00,219.12,152.21,149.18,152.21,150.69,294.07,244.10,279.79,244.10,291.13,155.30,0.00,294.07,351.68,249.86,206.24,20.69,238.30,228.35,255.40,249.25,177.07,158.62,0.00,0.00,22.22,20.04,0.00,0.00,0.00,0.00,299.11,283.14,281.56,297.35,298.20,235.25,276.85,295.71,297.71,212.41,163.48,210.29,165.13,163.48,172.81,161.84,273.73,276.76,291.34,22.45,-0.00,-0.00,21.05,0.00,0.00,175.30,160.22,158.62,157.04,160.22,167.73,163.48,230.66,306.45
2026-04-04 11:00:00,262.74,350.00,279.79,294.07,150.69,0.00,0.00,0.00,20.20,221.34,20.00,0.00,156.87,155.30,153.75,265.40,155.30,0.00,20.00,-0.00,219.12,152.21,149.18,152.21,150.69,294.07,244.10,282.62,244.10,291.13,155.30,-0.00,294.07,351.31,249.69,206.24,19.71,237.35,228.35,253.89,248.63,177.07,158.62,0.00,-0.00,22.22,19.37,0.00,0.00,0.00,0.00,298.73,281.15,279.36,296.05,297.86,235.25,276.57,294.32,297.31,212.41,163.48,210.29,165.13,163.48,172.81,161.84,272.22,276.74,290.88,22.45,0.00,0.00,21.05,0.00,-0.00,175.30,160.22,158.62,157.04,160.22,166.71,163.48,230.66,306.45
2026-04-04 12:00:00,262.74,350.00,279.79,294.07,150.69,-0.00,-0.00,0.00,0.00,216.93,20.00,0.00,156.87,155.30,153.75,265.40,155.30,0.00,0.00,0.00,219.12,152.21,149.18,152.21,150.69,294.07,244.10,282.62,244.10,291.13,155.30,-0.00,294.07,350.94,249.52,206.24,0.00,236.54,228.35,252.48,248.03,177.07,158.62,0.00,0.00,22.22,0.00,0.00,0.00,0.00,0.00,298.35,279.42,279.36,294.79,297.53,235.25,276.57,292.98,296.91,212.41,163.48,210.29,165.13,163.48,172.81,161.84,270.80,276.72,290.45,22.45,-0.00,-0.00,21.05,0.00,0.00,175.30,160.22,158.62,157.04,160.22,165.83,163.48,230.66,306.45
2026-04-04 13:00:00,262.74,350.00,279.79,294.07,150.69,-0.00,0.00,-0.00,0.00,216.93,20.00,-0.00,156.87,155.30,153.75,265.40,155.30,0.00,0.00,0.00,219.12,152.21,149.18,152.21,150.69,294.07,235.02,288.21,244.10,291.13,155.30,0.00,294.07,350.57,249.36,206.24,0.00,235.84,228.35,251.13,247.39,177.07,158.62,0.00,0.00,22.22,0.00,0.00,0.00,0.00,0.00,297.98,277.83,279.36,293.52,297.19,235.25,276.57,291.65,296.51,212.41,163.48,210.29,165.13,163.48,172.81,161.84,269.40,276.71,290.03,22.45,-0.00,0.00,21.05,0.00,0.00,175.30,160.22,158.62,157.04,160.22,165.04,163.48,230.66,306.45
2026-04-04 14:00:00,262.74,350.00,279.79,294.07,150.69,-0.00,-0.00,0.00,0.00,216.93,20.00,0.00,156.87,155.30,153.75,265.40,155.30,0.00,0.00,-0.00,219.12,152.21,149.18,152.21,150.69,294.07,235.02,288.21,244.10,291.13,155.30,-0.00,294.07,350.21,249.19,206.24,0.00,235.19,228.35,249.92,247.39,177.07,158.62,0.00,-0.00,22.22,0.00,0.00,0.00,0.00,0.00,297.61,276.36,279.36,292.25,296.85,235.25,276.57,290.35,296.12,212.41,163.48,210.29,165.13,163.48,172.81,161.84,268.00,276.69,289.62,22.45,-0.00,0.00,21.05,0.00,0.00,175.30,160.22,158.62,157.04,160.22,164.31,163.48,230.66,306.45
2026-04-04 15:00:00,262.74,350.00,279.79,294.07,150.69,0.00,0.00,0.00,0.00,221.34,20.00,-0.00,156.87,155.30,153.75,265.40,155.30,0.00,0.00,0.00,219.12,152.21,149.18,152.21,150.69,294.07,244.10,288.21,244.10,291.13,155.30,0.00,294.07,349.83,249.01,206.24,0.00,234.56,229.65,248.78,247.39,177.07,158.62,0.00,0.00,22.22,0.00,0.00,0.00,0.00,0.00,297.24,274.93,279.36,290.96,296.50,235.25,276.57,289.05,295.72,212.41,163.48,210.29,165.13,163.48,172.81,161.84,266.60,276.67,289.21,22.45,0.00,0.00,21.05,0.00,0.00,175.30,160.22,158.62,157.04,160.22,163.63,163.48,230.66,306.45
2026-04-04 16:00:00,288.21,350.00,288.21,294.07,181.60,20.00,19.60,19.80,216.93,221.34,20.20,0.00,241.66,244.10,185.29,291.13,246.57,0.00,20.00,0.00,219.12,183.44,179.79,183.44,181.60,294.07,244.10,291.13,244.10,291.13,172.08,19.80,294.07,349.45,248.84,206.24,211.94,233.94,231.61,247.65,247.39,177.07,182.34,0.00,0.00,22.22,19.25,0.00,0.00,0.00,0.00,296.88,273.52,279.36,289.67,296.16,235.25,278.31,287.78,295.33,212.41,240.70,210.29,236.73,238.97,172.81,184.02,265.18,276.65,288.80,22.45,19.92,19.53,21.16,19.77,19.74,175.30,183.86,180.43,178.66,182.21,162.98,163.48,230.66,306.45
2026-04-04 17:00:00,294.07,350.00,291.13,294.07,195.60,216.93,212.62,214.76,231.39,260.41,336.65,0.00,262.86,265.52,199.57,294.07,265.52,0.00,20.00,0.00,233.72,197.58,193.65,219.12,216.93,297.04,260.41,294.07,244.10,297.04,172.08,214.76,297.04,349.06,248.67,206.24,224.18,233.33,247.39,246.55,247.39,177.07,206.97,0.00,0.00,22.22,19.59,0.00,0.00,0.00,0.00,296.51,272.08,279.36,288.39,295.82,235.25,279.36,286.52,294.94,212.41,252.24,210.29,249.72,252.24,172.81,196.75,263.76,276.64,288.39,189.72,215.73,211.09,319.82,213.32,213.58,175.30,208.17,193.12,192.37,194.86,162.34,163.48,232.27,306.45
2026-04-04 18:00:00,294.07,350.00,279.79,294.07,211.71,274.59,269.12,271.84,236.08,260.41,336.65,0.00,262.86,265.52,216.01,294.07,265.52,0.00,20.00,0.00,233.72,213.85,213.85,219.12,216.93,297.04,260.41,294.07,244.10,297.04,172.08,271.84,297.04,348.69,248.50,206.24,229.34,232.73,247.39,245.47,247.39,177.07,208.13,0.00,0.00,22.22,19.87,0.00,0.00,0.00,0.00,296.15,270.66,279.36,287.16,295.47,235.25,279.36,285.29,294.55,212.41,252.24,210.29,249.72,252.24,172.81,205.21,262.32,276.62,287.97,219.67,260.86,256.20,319.82,258.25,258.25,175.30,208.17,201.64,203.66,203.16,161.70,163.48,233.71,306.45
2026-04-04 19:00:00,294.07,350.00,279.79,294.07,211.71,274.59,269.12,271.84,236.08,260.41,336.65,0.00,262.86,265.52,216.01,294.07,265.52,0.00,20.00,0.00,233.72,213.85,213.85,219.12,216.93,297.04,260.41,294.07,244.10,297.04,172.08,271.84,297.04,348.33,248.33,206.24,232.74,232.15,247.39,244.41,247.39,177.07,208.76,0.00,0.00,22.22,20.13,0.00,0.00,0.00,0.00,295.80,269.25,279.36,285.95,295.13,235.25,279.36,284.07,294.17,212.41,252.24,210.29,249.72,252.24,172.81,205.21,260.87,276.60,287.54,219.67,260.86,256.95,319.82,258.25,258.25,175.30,208.17,202.33,204.35,203.16,161.06,163.48,235.19,306.45
2026-04-04 20:00:00,294.07,350.00,291.13,294.07,211.71,274.59,269.12,271.84,236.08,260.41,336.65,0.00,262.86,265.52,216.01,294.07,265.52,0.00,20.00,0.00,233.72,213.85,213.85,219.12,216.93,297.04,260.41,294.07,244.10,322.58,172.08,271.84,297.04,347.96,248.17,206.24,235.73,231.56,247.39,243.37,247.39,177.07,209.30,0.00,0.00,22.22,20.42,0.00,0.00,0.00,0.00,295.43,267.83,279.36,284.74,294.79,235.25,279.36,282.86,293.78,212.41,252.24,210.29,249.72,252.24,172.81,205.21,259.38,276.58,287.09,219.67,260.86,257.37,319.82,258.25,258.25,175.30,208.17,202.78,204.82,203.16,160.43,163.48,236.80,306.45
2026-04-04 21:00:00,294.07,350.00,279.79,294.07,213.85,274.59,269.12,271.84,236.08,260.41,336.65,0.00,262.86,265.52,216.01,294.07,265.52,0.00,20.00,0.00,233.72,213.85,216.01,219.12,216.93,297.04,260.41,294.07,244.10,350.00,172.08,271.84,297.04,347.58,248.01,206.24,238.69,230.98,247.39,242.34,247.39,177.07,209.80,0.00,0.00,22.22,20.81,0.00,0.00,0.00,0.00,295.07,266.41,279.36,283.54,294.44,235.25,279.36,281.66,293.39,212.41,252.24,210.29,249.72,252.24,172.81,205.21,257.88,275.59,286.62,219.67,260.86,257.71,319.82,258.25,258.25,175.30,208.17,203.16,205.21,203.16,159.79,163.48,238.60,306.45
