snapshot,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,HEBEI_NORTH,HEBEI_SOUTH,Hainan,Heilongjiang,Henan,Hubei,Hunan,Jiangsu,Jiangxi,Jilin,Liaoning,NM_EAST,NM_WEST,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Tibet,Xinjiang,Yunnan,Zhejiang,Beijing__battery__bus__3255,Tianjin__battery__bus__3258,HEBEI_NORTH__pumped__bus__3262,HEBEI_NORTH__battery__bus__3263,HEBEI_SOUTH__pumped__bus__3267,HEBEI_SOUTH__battery__bus__3268,Shanxi__pumped__bus__3272,Shanxi__battery__bus__3273,Shandong__pumped__bus__3278,Shandong__battery__bus__3279,NM_EAST__pumped__bus__3283,NM_EAST__battery__bus__3284,Liaoning__pumped__bus__3290,Liaoning__battery__bus__3291,Jilin__pumped__bus__3295,Jilin__battery__bus__3296,Heilongjiang__pumped__bus__3300,Heilongjiang__battery__bus__3301,Shanghai__battery__bus__3305,Jiangsu__pumped__bus__3311,Jiangsu__battery__bus__3312,Zhejiang__pumped__bus__3318,Zhejiang__battery__bus__3319,Anhui__pumped__bus__3323,Anhui__battery__bus__3324,Fujian__pumped__bus__3330,Fujian__battery__bus__3331,Jiangxi__pumped__bus__3335,Jiangxi__battery__bus__3336,Henan__pumped__bus__3340,Henan__battery__bus__3341,Hubei__battery__bus__3345,Hunan__pumped__bus__3349,Hunan__battery__bus__3350,Chongqing__pumped__bus__3354,Chongqing__battery__bus__3355,Sichuan__battery__bus__3359,Guangdong__pumped__bus__3365,Guangdong__battery__bus__3366,Guangxi__battery__bus__3371,Hainan__battery__bus__3376,Guizhou__battery__bus__3380,Yunnan__battery__bus__3384,Shaanxi__pumped__bus__3388,Shaanxi__battery__bus__3389,Gansu__battery__bus__3393,Qinghai__battery__bus__3397,Ningxia__battery__bus__3401,Xinjiang__pumped__bus__3405,Xinjiang__battery__bus__3406,NM_WEST__battery__bus__3410,Tibet__battery__bus__3413
2026-04-20 00:00:00,294.07,350.00,291.13,294.07,260.23,336.65,315.48,288.21,265.52,262.86,340.05,263.04,265.52,265.52,262.86,294.07,265.52,260.41,263.04,260.41,255.62,260.23,262.86,255.62,253.07,297.04,262.86,294.07,258.20,297.04,262.86,333.28,297.04,347.03,245.29,220.77,259.55,218.57,256.95,210.29,249.72,202.45,240.41,216.38,256.95,218.57,259.55,216.38,256.95,218.57,259.55,300.67,237.63,282.19,313.28,300.99,235.25,279.36,312.92,300.61,212.41,252.24,212.41,252.24,252.24,210.29,249.72,240.32,285.38,295.11,333.06,334.78,299.70,337.83,282.52,331.10,204.50,242.84,247.22,249.72,247.22,210.29,249.72,242.84,304.37
2026-04-20 01:00:00,294.07,350.00,291.13,294.07,260.23,318.67,315.48,288.21,263.04,260.41,336.65,263.04,265.52,265.52,262.86,294.07,265.52,260.41,263.04,260.41,255.62,260.23,262.86,255.62,253.07,297.04,262.86,294.07,258.20,297.04,262.86,315.48,297.04,346.98,245.29,220.77,259.55,218.57,256.95,210.29,249.72,202.45,240.41,216.38,256.95,218.57,259.55,216.38,256.95,218.57,259.55,300.66,237.63,282.19,312.21,300.98,235.25,279.36,311.85,300.59,212.41,252.24,212.41,252.24,252.24,210.29,249.72,240.32,285.38,295.11,332.98,333.87,299.70,337.61,282.52,330.43,204.50,242.84,247.22,249.72,247.22,210.29,249.72,242.84,304.31
2026-04-20 02:00:00,294.07,350.00,291.13,294.07,260.23,318.67,315.48,271.84,263.04,260.41,336.65,263.04,265.52,265.52,262.86,294.07,265.52,260.41,263.04,260.41,255.62,260.23,262.86,255.62,253.07,297.04,262.86,294.07,258.20,297.04,262.86,315.48,297.04,346.89,245.29,220.77,259.55,218.57,256.95,210.29,249.72,202.45,240.41,216.38,256.95,218.57,259.55,216.38,256.95,218.57,259.55,300.65,237.63,282.19,310.99,300.96,235.25,279.36,310.66,300.57,212.41,252.24,212.41,252.24,252.24,210.29,249.72,240.32,285.38,295.11,332.83,332.85,299.70,337.22,282.52,329.48,204.50,242.84,247.22,249.72,247.22,210.29,249.72,242.84,304.23
2026-04-20 03:00:00,294.07,350.00,288.21,294.07,260.23,315.48,312.32,271.84,263.04,260.41,336.65,263.04,265.52,265.52,262.86,294.07,265.52,260.41,263.04,260.41,255.62,260.23,262.86,255.62,253.07,294.07,262.86,291.13,258.20,294.07,262.86,312.32,297.04,346.78,245.29,220.77,259.55,218.57,256.95,210.29,249.72,202.45,240.41,216.38,256.95,218.57,259.55,216.38,256.95,218.57,259.55,300.63,237.63,282.19,309.73,300.94,235.25,279.36,309.43,300.54,212.41,252.24,212.41,252.24,252.24,210.29,249.72,240.32,285.38,295.11,332.63,332.08,299.70,336.71,282.52,328.76,204.50,242.84,247.22,249.72,247.22,210.29,249.72,242.84,304.12
2026-04-20 04:00:00,294.07,350.00,279.79,294.07,260.23,315.48,312.32,276.99,273.21,270.48,336.65,273.21,265.52,265.52,262.86,294.07,265.52,270.48,273.21,270.48,255.62,260.23,262.86,255.62,253.07,297.04,262.86,291.13,258.20,294.07,262.86,312.32,297.04,346.66,245.29,220.77,259.55,218.57,256.95,210.29,249.72,202.45,240.41,216.38,256.95,218.57,259.55,216.38,256.95,218.57,259.55,300.60,237.63,282.19,308.48,300.91,235.25,279.36,308.23,300.51,212.41,252.24,212.41,252.24,252.24,210.29,249.72,240.32,285.38,295.11,332.37,332.08,299.70,336.14,282.52,328.76,204.50,242.84,247.22,249.72,247.22,210.29,249.72,242.84,303.99
2026-04-20 05:00:00,294.07,350.00,279.79,294.07,260.23,315.48,312.32,276.99,273.21,270.48,336.65,273.21,265.52,265.52,262.86,294.07,265.52,270.48,273.21,270.48,255.62,260.23,262.86,255.62,253.07,297.04,262.86,291.13,258.20,294.07,262.86,312.32,297.04,346.54,245.29,220.77,259.55,218.57,256.95,210.29,249.72,202.45,240.41,216.38,256.95,218.57,259.55,216.38,256.95,218.57,259.55,300.56,237.63,282.19,307.27,300.88,235.25,279.36,307.07,300.47,212.41,252.24,212.41,252.24,252.24,210.29,249.72,240.32,285.38,295.11,332.08,332.08,299.70,335.56,282.52,328.76,204.50,242.84,247.22,249.72,247.22,210.29,249.72,242.84,303.85
2026-04-20 06:00:00,294.07,350.00,279.79,294.07,260.23,315.48,312.32,271.84,273.21,270.48,336.65,273.21,265.52,265.52,262.86,294.07,265.52,270.48,273.21,270.48,255.62,260.23,262.86,255.62,253.07,294.07,262.86,291.13,258.20,294.07,262.86,312.32,297.04,346.40,245.29,220.77,259.55,218.57,256.95,210.29,249.72,202.45,240.41,216.38,256.95,218.57,259.55,216.38,256.95,218.57,259.55,300.53,237.63,282.19,306.11,300.85,235.25,279.36,305.96,300.44,212.41,252.24,212.41,252.24,252.24,210.29,249.72,240.32,285.38,295.11,331.76,332.08,299.70,334.97,282.52,328.76,204.50,242.84,247.22,249.72,247.22,210.29,249.72,242.84,303.71
2026-04-20 07:00:00,291.13,350.00,279.79,294.07,244.10,315.48,312.32,271.84,263.04,260.41,336.65,265.69,265.52,262.86,246.57,294.07,265.52,263.04,263.04,260.41,255.62,244.10,246.57,241.66,244.10,297.04,260.41,291.13,258.20,291.13,246.57,312.32,294.07,346.26,245.29,220.77,259.47,218.57,256.95,210.29,249.72,202.45,236.65,216.38,256.95,218.57,259.55,216.38,256.95,218.57,259.55,300.49,237.63,282.19,305.01,300.82,235.25,279.36,304.90,300.40,212.41,252.24,212.41,252.24,251.57,210.29,241.67,240.32,285.38,295.11,331.43,332.08,299.70,334.35,282.52,328.76,204.50,237.56,239.24,241.30,239.37,210.29,241.19,242.84,303.58
2026-04-20 08:00:00,291.13,350.00,279.79,294.07,213.85,315.48,312.32,271.84,263.04,260.41,318.67,263.04,257.80,255.22,216.01,294.07,257.80,260.41,263.04,260.41,255.62,213.85,211.71,219.12,221.34,297.04,260.41,291.13,258.20,291.13,211.71,312.32,294.07,346.11,245.29,220.77,259.40,218.57,256.95,210.29,249.72,202.45,230.45,216.38,256.95,218.57,259.55,216.38,256.95,218.57,259.55,300.45,237.63,282.19,304.00,300.78,235.25,279.36,303.92,300.36,212.41,252.24,212.41,252.24,250.67,210.29,227.38,240.32,285.38,295.11,331.09,332.08,299.70,333.71,282.52,328.76,204.50,230.66,224.14,221.81,225.11,210.29,221.91,242.84,303.45
2026-04-20 09:00:00,291.13,350.00,288.21,294.07,211.71,315.48,312.32,271.84,260.41,258.20,318.67,263.04,239.63,237.23,216.01,294.07,239.63,260.41,263.04,260.41,255.62,213.85,209.60,219.12,216.93,297.04,260.41,291.13,258.20,291.13,209.60,312.32,294.07,345.96,245.29,220.77,259.32,218.57,256.95,210.29,249.72,202.45,228.35,216.38,256.95,218.57,259.55,216.38,256.95,218.57,259.55,300.41,237.63,282.19,302.72,300.73,235.25,279.36,302.69,300.32,212.41,252.24,212.41,252.24,249.72,210.29,227.38,240.32,285.38,295.11,329.52,332.08,299.70,333.05,282.52,328.76,204.50,230.66,222.86,220.63,225.11,210.29,220.63,242.84,303.31
