snapshot,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,HEBEI_NORTH,HEBEI_SOUTH,Hainan,Heilongjiang,Henan,Hubei,Hunan,Jiangsu,Jiangxi,Jilin,Liaoning,NM_EAST,NM_WEST,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Tibet,Xinjiang,Yunnan,Zhejiang,Beijing__battery__bus__3255,Tianjin__battery__bus__3258,HEBEI_NORTH__pumped__bus__3262,HEBEI_NORTH__battery__bus__3263,HEBEI_SOUTH__pumped__bus__3267,HEBEI_SOUTH__battery__bus__3268,Shanxi__pumped__bus__3272,Shanxi__battery__bus__3273,Shandong__pumped__bus__3278,Shandong__battery__bus__3279,NM_EAST__pumped__bus__3283,NM_EAST__battery__bus__3284,Liaoning__pumped__bus__3290,Liaoning__battery__bus__3291,Jilin__pumped__bus__3295,Jilin__battery__bus__3296,Heilongjiang__pumped__bus__3300,Heilongjiang__battery__bus__3301,Shanghai__battery__bus__3305,Jiangsu__pumped__bus__3311,Jiangsu__battery__bus__3312,Zhejiang__pumped__bus__3318,Zhejiang__battery__bus__3319,Anhui__pumped__bus__3323,Anhui__battery__bus__3324,Fujian__pumped__bus__3330,Fujian__battery__bus__3331,Jiangxi__pumped__bus__3335,Jiangxi__battery__bus__3336,Henan__pumped__bus__3340,Henan__battery__bus__3341,Hubei__battery__bus__3345,Hunan__pumped__bus__3349,Hunan__battery__bus__3350,Chongqing__pumped__bus__3354,Chongqing__battery__bus__3355,Sichuan__battery__bus__3359,Guangdong__pumped__bus__3365,Guangdong__battery__bus__3366,Guangxi__battery__bus__3371,Hainan__battery__bus__3376,Guizhou__battery__bus__3380,Yunnan__battery__bus__3384,Shaanxi__pumped__bus__3388,Shaanxi__battery__bus__3389,Gansu__battery__bus__3393,Qinghai__battery__bus__3397,Ningxia__battery__bus__3401,Xinjiang__pumped__bus__3405,Xinjiang__battery__bus__3406,NM_WEST__battery__bus__3410,Tibet__battery__bus__3413
2026-07-28 00:00:00,283.36,10000.00,287.99,302.34,258.20,311.91,274.59,271.84,277.88,280.68,332.84,259.19,277.32,274.55,269.09,293.84,271.80,256.59,259.19,256.59,255.62,260.81,260.81,255.62,256.59,327.50,274.55,290.90,258.20,327.50,260.81,297.39,330.81,9500.00,268.81,303.75,265.73,306.26,273.86,298.01,268.20,278.79,243.77,282.13,249.05,285.22,251.72,282.31,249.25,285.11,251.34,314.27,319.00,298.27,347.42,317.44,241.87,287.22,329.89,298.27,297.24,274.46,229.67,272.74,272.74,227.52,270.01,312.31,292.34,295.29,266.27,298.69,285.38,316.73,258.25,282.52,277.59,242.84,245.29,247.77,247.77,208.65,247.77,261.47,314.27
2026-07-28 01:00:00,283.36,10000.00,280.53,302.34,258.20,311.91,300.40,271.84,280.68,280.68,332.84,259.19,277.32,274.55,269.09,286.22,271.80,256.59,259.19,256.59,255.62,260.81,260.81,255.62,256.59,302.34,274.55,283.36,258.20,302.34,260.81,297.39,305.39,9500.00,268.79,299.33,266.65,301.39,273.82,292.33,268.19,273.47,243.77,279.39,253.42,282.43,255.74,279.53,253.19,282.45,255.52,314.27,312.66,298.27,335.05,317.44,241.87,287.22,324.74,298.27,292.90,274.44,229.67,272.74,272.74,227.51,270.01,306.02,292.34,295.29,266.27,300.88,285.38,317.04,258.25,282.52,272.39,242.84,245.29,247.77,247.77,208.65,247.77,261.28,314.27
2026-07-28 02:00:00,283.36,10000.00,280.53,302.34,258.20,311.91,300.40,271.84,280.68,280.68,332.84,259.19,271.80,269.09,266.39,286.22,269.09,256.59,259.19,256.59,255.62,260.81,260.81,255.62,256.59,302.34,269.09,283.36,258.20,302.34,260.81,297.39,305.39,9500.00,268.76,296.05,266.65,298.03,273.79,288.25,268.18,269.71,243.77,277.44,256.89,280.45,259.13,277.55,256.52,280.49,258.96,314.27,309.56,298.27,331.36,317.44,241.87,287.22,321.12,298.27,289.81,274.42,229.67,272.74,272.74,227.51,270.01,302.83,292.34,295.29,266.27,302.47,285.38,317.27,258.25,282.52,268.63,242.84,245.29,247.77,247.77,208.65,247.77,261.03,314.27
2026-07-28 03:00:00,283.36,10000.00,277.72,299.32,258.20,311.91,300.40,271.84,280.68,280.68,332.84,259.19,271.80,269.09,266.39,283.36,269.09,256.59,259.19,256.59,255.62,260.81,260.81,255.62,256.59,299.32,269.09,280.53,258.20,299.32,260.81,297.39,302.34,9500.00,268.74,293.29,266.65,295.32,273.75,285.24,268.17,266.72,243.77,275.86,260.10,278.81,262.35,275.91,259.70,278.84,262.24,314.27,307.24,298.27,328.84,317.44,241.87,287.22,318.24,298.27,287.48,274.39,229.67,272.74,272.74,227.51,270.01,300.46,292.34,295.29,266.27,303.80,285.38,317.45,258.25,282.52,265.56,242.84,245.29,247.77,247.77,208.65,247.77,260.74,314.27
2026-07-28 04:00:00,283.36,10000.00,277.72,299.32,258.20,311.91,300.40,271.84,280.68,280.68,332.84,280.68,271.80,269.09,266.39,283.36,269.09,277.88,280.68,277.88,255.62,260.81,260.81,255.62,256.59,302.34,269.09,280.53,258.20,299.32,260.81,297.39,302.34,9500.00,268.71,290.83,266.65,292.95,273.71,282.70,268.16,264.14,243.77,274.48,263.98,277.38,266.65,274.48,263.98,277.38,266.65,314.27,305.45,298.27,326.97,317.44,241.87,287.22,315.79,298.27,285.51,274.36,229.67,272.74,272.74,227.51,270.01,298.61,292.34,295.29,266.27,305.20,285.38,317.63,258.25,282.52,262.87,242.84,245.29,247.77,247.77,208.65,247.77,260.45,314.27
2026-07-28 05:00:00,283.36,10000.00,277.72,299.32,258.20,311.91,300.40,271.84,280.68,280.68,332.84,280.68,271.80,269.09,266.39,283.36,269.09,277.88,280.68,277.88,255.62,260.81,260.81,255.62,256.59,302.34,269.09,280.53,258.20,299.32,260.81,297.39,302.34,9500.00,268.68,288.57,266.65,290.79,273.67,280.45,268.15,261.83,243.77,273.12,263.98,275.99,266.65,273.08,263.98,275.93,266.65,314.27,303.92,298.27,325.44,317.44,241.87,287.22,313.59,298.27,283.74,274.33,229.67,272.74,272.74,227.50,270.01,297.01,292.34,295.29,266.27,306.49,285.38,317.81,258.25,282.52,260.38,242.84,245.29,247.77,247.77,208.65,247.77,260.15,314.27
2026-07-28 06:00:00,283.36,10000.00,277.72,283.36,258.20,311.91,300.40,271.84,280.68,280.68,332.84,280.68,271.80,269.09,266.39,283.36,269.09,277.88,280.68,277.88,255.62,260.81,260.81,255.62,256.59,302.34,269.09,280.53,258.20,299.32,260.81,297.39,302.34,9500.00,268.65,286.43,266.65,288.76,273.64,278.36,268.14,259.66,243.77,271.77,263.98,274.61,266.65,271.69,263.98,274.49,266.65,314.27,302.56,298.27,324.08,317.44,241.87,287.22,311.55,298.27,282.09,274.30,229.67,272.74,272.74,227.50,270.01,295.55,292.34,295.29,266.27,307.69,285.38,317.97,258.25,282.52,257.99,242.84,245.29,247.77,247.77,208.65,247.77,259.84,314.27
2026-07-28 07:00:00,283.36,10000.00,277.72,283.36,238.13,311.91,274.59,271.84,280.68,280.68,332.84,280.68,269.09,266.39,263.73,283.36,269.09,277.88,280.68,277.88,255.62,240.54,235.75,238.13,240.54,302.34,258.20,280.53,258.20,299.32,240.54,297.39,302.34,9500.00,268.62,284.36,266.65,286.81,273.60,276.37,268.12,257.56,243.77,270.39,263.98,273.24,266.65,270.31,263.98,273.04,266.65,314.27,301.30,298.27,322.82,317.44,241.87,287.22,310.23,298.27,280.51,274.26,229.67,272.74,272.74,227.50,270.01,294.16,292.34,295.29,266.27,308.84,285.38,318.12,258.25,282.52,255.63,242.84,236.39,235.52,238.54,208.65,238.18,259.53,314.27
2026-07-28 08:00:00,283.36,10000.00,277.72,302.34,213.85,311.91,274.59,271.84,263.73,266.39,315.06,263.73,269.09,266.39,263.73,283.36,269.09,261.09,263.73,261.09,255.62,216.01,211.71,233.72,240.54,308.48,256.59,280.53,258.20,302.34,211.71,271.84,305.39,9500.00,268.59,282.33,266.65,284.93,273.57,274.58,268.11,255.74,243.77,268.98,263.98,271.84,266.65,268.90,263.98,271.57,266.65,314.27,300.10,298.27,321.62,317.44,241.87,287.22,309.16,300.87,278.95,274.23,229.67,272.74,272.74,227.49,270.01,292.81,292.34,295.29,266.27,309.92,285.38,318.27,258.25,282.52,253.60,242.84,225.11,222.86,226.31,208.65,222.86,259.22,314.27
2026-07-28 09:00:00,283.36,10000.00,290.90,302.34,213.85,311.91,274.59,271.84,259.19,261.80,315.06,259.19,269.09,266.39,266.39,296.81,269.09,256.59,259.19,256.59,255.62,213.85,211.71,233.72,236.08,330.81,256.59,293.84,258.20,324.23,211.71,271.84,327.50,9500.00,268.56,280.50,266.65,283.20,273.53,272.93,268.09,254.16,243.77,267.58,263.98,270.49,266.65,267.52,263.98,270.15,266.65,314.27,298.90,298.27,320.66,317.44,241.87,287.22,308.09,303.38,277.42,274.20,229.67,272.74,272.74,227.49,270.01,291.51,292.34,295.29,266.27,310.98,285.38,318.41,258.25,282.52,251.92,242.84,225.11,222.86,225.11,208.65,222.86,258.90,314.27
