snapshot,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,HEBEI_NORTH,HEBEI_SOUTH,Hainan,Heilongjiang,Henan,Hubei,Hunan,Jiangsu,Jiangxi,Jilin,Liaoning,NM_EAST,NM_WEST,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Tibet,Xinjiang,Yunnan,Zhejiang,Beijing__battery__bus__3255,Tianjin__battery__bus__3258,HEBEI_NORTH__pumped__bus__3262,HEBEI_NORTH__battery__bus__3263,HEBEI_SOUTH__pumped__bus__3267,HEBEI_SOUTH__battery__bus__3268,Shanxi__pumped__bus__3272,Shanxi__battery__bus__3273,Shandong__pumped__bus__3278,Shandong__battery__bus__3279,NM_EAST__pumped__bus__3283,NM_EAST__battery__bus__3284,Liaoning__pumped__bus__3290,Liaoning__battery__bus__3291,Jilin__pumped__bus__3295,Jilin__battery__bus__3296,Heilongjiang__pumped__bus__3300,Heilongjiang__battery__bus__3301,Shanghai__battery__bus__3305,Jiangsu__pumped__bus__3311,Jiangsu__battery__bus__3312,Zhejiang__pumped__bus__3318,Zhejiang__battery__bus__3319,Anhui__pumped__bus__3323,Anhui__battery__bus__3324,Fujian__pumped__bus__3330,Fujian__battery__bus__3331,Jiangxi__pumped__bus__3335,Jiangxi__battery__bus__3336,Henan__pumped__bus__3340,Henan__battery__bus__3341,Hubei__battery__bus__3345,Hunan__pumped__bus__3349,Hunan__battery__bus__3350,Chongqing__pumped__bus__3354,Chongqing__battery__bus__3355,Sichuan__battery__bus__3359,Guangdong__pumped__bus__3365,Guangdong__battery__bus__3366,Guangxi__battery__bus__3371,Hainan__battery__bus__3376,Guizhou__battery__bus__3380,Yunnan__battery__bus__3384,Shaanxi__pumped__bus__3388,Shaanxi__battery__bus__3389,Gansu__battery__bus__3393,Qinghai__battery__bus__3397,Ningxia__battery__bus__3401,Xinjiang__pumped__bus__3405,Xinjiang__battery__bus__3406,NM_WEST__battery__bus__3410,Tibet__battery__bus__3413
2026-04-23 00:00:00,294.07,350.00,279.79,294.07,239.25,336.65,274.59,271.84,258.20,260.41,340.05,259.68,263.04,265.52,241.66,294.07,265.52,257.09,257.09,254.52,255.62,239.25,241.66,241.66,244.10,297.04,260.41,291.13,258.20,294.07,236.85,333.28,297.04,361.22,254.84,266.64,270.56,264.89,270.16,210.29,249.72,202.45,233.90,265.66,267.91,269.04,270.62,268.38,270.44,270.49,272.66,303.73,316.32,289.37,320.03,304.82,235.25,279.36,317.61,302.92,212.41,252.24,212.41,252.24,252.24,210.29,231.90,240.32,285.38,295.11,347.47,332.08,289.04,335.27,282.52,328.76,204.50,231.03,229.58,231.90,229.58,216.34,227.28,242.84,303.71
2026-04-23 01:00:00,294.07,350.00,279.79,294.07,241.66,333.28,274.59,271.84,260.41,260.41,336.65,260.41,263.04,265.52,244.10,294.07,265.52,260.41,260.41,257.80,255.62,241.66,244.10,241.66,244.10,297.04,260.41,291.13,258.20,294.07,239.25,329.95,297.04,360.65,254.76,266.25,269.93,264.55,269.26,210.29,249.72,202.45,233.80,265.17,267.91,268.54,270.62,267.89,270.33,269.96,272.56,303.57,313.59,289.31,316.95,304.68,235.25,279.36,314.80,302.77,212.41,252.24,212.41,252.24,252.24,210.29,231.90,240.32,285.38,295.11,344.71,332.08,289.04,334.83,282.52,328.76,204.50,230.97,229.58,231.90,229.58,216.12,227.28,242.84,303.48
2026-04-23 02:00:00,294.07,350.00,279.79,294.07,241.66,315.48,274.59,271.84,260.41,260.41,336.65,260.41,263.04,265.52,244.10,294.07,265.52,260.41,260.41,257.80,255.62,241.66,244.10,241.66,244.10,294.07,260.41,291.13,258.20,294.07,239.25,312.32,297.04,359.99,254.64,265.84,269.34,264.17,268.41,210.29,249.72,202.45,233.65,264.63,267.91,267.85,270.62,267.21,270.21,269.25,272.45,303.38,311.26,289.22,314.38,304.52,235.25,279.36,312.47,302.59,212.41,252.24,212.41,252.24,252.24,210.29,231.90,240.32,285.38,295.11,341.59,332.08,289.04,334.25,282.52,328.76,204.50,230.86,229.58,231.90,229.58,215.83,227.28,242.84,303.24
2026-04-23 03:00:00,294.07,350.00,279.79,294.07,241.66,315.48,274.59,271.84,260.41,260.41,336.65,260.41,263.04,265.52,244.10,294.07,265.52,260.41,260.41,257.80,255.62,241.66,244.10,241.66,244.10,294.07,260.41,291.13,258.20,294.07,239.25,312.32,297.04,359.30,254.49,265.39,268.79,263.80,267.65,210.29,249.72,202.45,233.44,264.01,267.91,267.07,270.62,266.44,270.09,268.43,272.34,303.17,309.18,289.11,312.10,304.33,235.25,279.36,310.42,302.41,212.41,252.24,212.41,252.24,252.24,210.29,231.90,240.32,285.38,295.11,339.14,332.08,289.04,333.63,282.52,328.76,204.50,230.71,229.58,231.90,229.58,215.49,227.28,242.84,302.98
2026-04-23 04:00:00,294.07,350.00,279.79,294.07,241.66,315.48,274.59,271.84,260.41,260.41,336.65,260.41,263.04,265.52,244.10,294.07,265.52,260.41,260.41,257.80,255.62,241.66,244.10,241.66,244.10,294.07,260.41,291.13,258.20,294.07,239.25,312.32,297.04,358.64,254.34,264.90,268.33,263.39,266.99,210.29,249.72,202.45,233.20,263.37,267.91,266.27,270.62,265.65,269.98,267.57,272.25,302.96,307.25,289.00,310.07,304.17,235.25,279.36,308.56,302.24,212.41,252.24,212.41,252.24,252.24,210.29,231.90,240.32,285.38,295.11,337.06,332.08,289.04,332.99,282.52,328.76,204.50,230.51,229.58,231.90,229.58,215.13,227.28,242.84,302.72
2026-04-23 05:00:00,294.07,350.00,279.79,294.07,241.66,315.48,274.59,271.84,260.41,260.41,336.65,260.41,263.04,265.52,244.10,294.07,265.52,260.41,260.41,257.80,255.62,241.66,244.10,241.66,244.10,294.07,260.41,291.13,258.20,294.07,239.25,312.32,297.04,358.04,254.19,264.39,267.92,262.95,266.37,210.29,249.72,202.45,232.87,262.72,267.91,265.47,270.62,264.84,269.87,266.70,272.16,302.75,305.45,288.89,308.24,304.01,235.25,279.36,306.83,302.08,212.41,252.24,212.41,252.24,252.24,210.29,231.90,240.32,285.38,295.11,335.22,332.08,289.04,332.35,282.52,328.76,204.50,230.25,229.58,231.90,229.58,214.76,227.28,242.84,302.46
2026-04-23 06:00:00,294.07,350.00,279.79,294.07,241.66,315.48,304.25,271.84,260.41,260.41,336.65,260.41,265.52,265.52,244.10,294.07,265.52,260.41,260.41,257.80,255.62,241.66,244.10,241.66,244.10,297.04,260.41,291.13,258.20,294.07,239.25,312.32,297.04,357.47,254.03,263.86,267.53,262.49,265.78,210.29,249.72,202.45,232.26,262.05,267.91,264.65,270.62,264.03,269.77,265.83,272.07,302.53,303.72,288.77,306.56,303.85,235.25,279.36,305.20,301.91,212.41,252.24,212.41,252.24,252.24,210.29,231.90,240.32,285.38,295.11,333.53,332.08,289.04,331.67,282.52,328.76,204.50,229.83,229.58,231.90,229.58,214.40,227.28,242.84,302.21
2026-04-23 07:00:00,294.07,350.00,288.21,294.07,231.39,315.48,304.25,271.84,260.41,260.41,336.65,260.41,265.52,265.52,233.72,294.07,265.52,260.41,260.41,257.80,255.62,231.39,233.72,233.72,236.08,297.04,260.41,291.13,258.20,294.07,229.07,312.32,297.04,356.93,253.88,263.31,267.17,262.01,265.23,210.29,249.72,202.45,228.00,261.36,267.91,263.84,270.62,263.20,269.68,264.95,272.00,302.32,302.03,288.66,304.98,303.69,235.25,279.36,303.64,301.75,212.41,252.24,212.41,252.24,252.24,210.29,226.88,240.32,285.38,295.11,331.92,332.08,289.04,330.96,282.52,328.76,204.50,225.91,224.69,226.64,224.70,214.05,222.53,242.84,301.98
2026-04-23 08:00:00,291.13,350.00,288.21,294.07,213.85,315.48,304.25,271.84,260.41,260.41,318.67,260.41,257.80,255.22,216.01,294.07,257.80,260.41,260.41,257.80,255.62,213.85,211.71,219.12,221.34,297.04,260.41,291.13,258.20,291.13,211.71,312.32,294.07,356.40,253.72,262.74,266.84,261.52,264.72,210.29,249.72,202.45,218.79,260.63,267.91,263.01,270.62,262.37,269.59,264.07,271.93,302.11,300.37,288.54,303.48,303.54,235.25,278.66,302.14,301.59,212.41,247.74,212.41,247.84,246.23,210.29,215.24,240.32,285.38,295.11,330.34,332.08,289.04,330.23,282.52,328.76,204.50,216.50,213.01,211.97,213.03,213.69,209.36,242.84,301.75
2026-04-23 09:00:00,291.13,350.00,288.21,294.07,195.60,315.48,304.25,271.84,258.20,258.20,318.67,260.41,203.63,201.59,197.58,294.07,199.57,260.41,260.41,257.80,255.62,195.60,193.65,199.57,197.58,297.04,258.20,291.13,258.20,291.13,172.08,312.32,294.07,355.89,253.56,261.22,266.53,260.23,264.22,210.29,249.72,202.45,203.59,259.03,267.91,261.60,270.62,260.83,269.50,262.42,271.86,301.89,298.94,288.41,302.39,303.40,235.25,277.40,301.01,301.43,212.41,205.69,212.41,208.66,206.80,210.29,201.95,240.32,285.38,295.11,328.87,332.08,289.04,329.48,282.52,328.76,204.50,203.11,199.70,197.91,199.61,210.29,181.14,242.84,301.52
