snapshot,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,HEBEI_NORTH,HEBEI_SOUTH,Hainan,Heilongjiang,Henan,Hubei,Hunan,Jiangsu,Jiangxi,Jilin,Liaoning,NM_EAST,NM_WEST,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Tibet,Xinjiang,Yunnan,Zhejiang,Beijing__battery__bus__3255,Tianjin__battery__bus__3258,HEBEI_NORTH__pumped__bus__3262,HEBEI_NORTH__battery__bus__3263,HEBEI_SOUTH__pumped__bus__3267,HEBEI_SOUTH__battery__bus__3268,Shanxi__pumped__bus__3272,Shanxi__battery__bus__3273,Shandong__pumped__bus__3278,Shandong__battery__bus__3279,NM_EAST__pumped__bus__3283,NM_EAST__battery__bus__3284,Liaoning__pumped__bus__3290,Liaoning__battery__bus__3291,Jilin__pumped__bus__3295,Jilin__battery__bus__3296,Heilongjiang__pumped__bus__3300,Heilongjiang__battery__bus__3301,Shanghai__battery__bus__3305,Jiangsu__pumped__bus__3311,Jiangsu__battery__bus__3312,Zhejiang__pumped__bus__3318,Zhejiang__battery__bus__3319,Anhui__pumped__bus__3323,Anhui__battery__bus__3324,Fujian__pumped__bus__3330,Fujian__battery__bus__3331,Jiangxi__pumped__bus__3335,Jiangxi__battery__bus__3336,Henan__pumped__bus__3340,Henan__battery__bus__3341,Hubei__battery__bus__3345,Hunan__pumped__bus__3349,Hunan__battery__bus__3350,Chongqing__pumped__bus__3354,Chongqing__battery__bus__3355,Sichuan__battery__bus__3359,Guangdong__pumped__bus__3365,Guangdong__battery__bus__3366,Guangxi__battery__bus__3371,Hainan__battery__bus__3376,Guizhou__battery__bus__3380,Yunnan__battery__bus__3384,Shaanxi__pumped__bus__3388,Shaanxi__battery__bus__3389,Gansu__battery__bus__3393,Qinghai__battery__bus__3397,Ningxia__battery__bus__3401,Xinjiang__pumped__bus__3405,Xinjiang__battery__bus__3406,NM_WEST__battery__bus__3410,Tibet__battery__bus__3413
2026-03-02 00:00:00,294.07,350.00,291.13,294.07,260.23,319.05,315.86,294.07,266.89,264.22,340.46,266.89,265.52,268.20,265.52,294.07,265.52,264.22,266.89,264.22,255.62,262.86,262.86,255.62,253.07,297.04,264.22,294.07,258.20,297.04,262.86,315.86,297.04,368.42,268.91,288.30,279.65,285.27,276.62,282.79,274.90,202.45,240.41,285.13,277.18,288.36,279.78,286.26,277.74,288.86,280.15,308.37,306.45,304.34,307.95,307.50,312.17,303.53,314.75,306.80,283.45,275.58,283.64,275.92,276.28,281.24,273.18,302.70,300.73,303.74,335.71,335.36,330.81,332.50,282.52,332.03,204.50,242.84,267.19,269.41,267.25,277.53,270.05,242.84,310.14
2026-03-02 01:00:00,291.13,350.00,288.21,294.07,260.23,319.05,315.86,291.13,266.89,264.22,340.46,266.89,265.52,265.52,262.86,294.07,265.52,264.22,266.89,264.22,255.62,260.23,262.86,255.62,253.07,297.04,264.22,291.13,258.20,294.07,262.86,315.86,294.07,368.42,268.58,286.83,279.55,283.97,276.58,281.21,274.54,202.45,240.41,283.86,277.05,286.86,279.69,284.82,277.64,287.50,279.99,308.31,306.41,304.27,307.90,307.18,310.60,303.21,313.24,306.51,282.14,275.24,282.21,275.55,275.93,279.95,272.97,302.64,300.63,303.63,335.67,335.18,330.69,332.50,282.52,331.85,204.50,242.84,266.90,269.14,266.95,276.19,269.74,242.84,309.54
2026-03-02 02:00:00,291.13,350.00,288.21,294.07,260.23,319.05,315.86,291.13,266.89,264.22,340.46,266.89,265.52,265.52,262.86,294.07,265.52,264.22,266.89,264.22,255.62,260.23,262.86,255.62,253.07,297.04,264.22,291.13,258.20,294.07,262.86,315.86,294.07,368.42,268.24,285.45,279.44,282.74,276.53,279.64,274.17,202.45,240.41,282.53,276.93,285.40,279.58,283.41,277.55,286.04,279.83,308.23,306.37,304.19,307.83,306.83,308.95,302.84,311.69,306.21,280.67,274.86,280.75,275.16,275.55,278.49,272.71,302.56,300.52,303.52,335.61,335.04,330.53,332.50,282.52,331.70,204.50,242.84,266.55,268.78,266.53,274.72,269.37,242.84,309.54
2026-03-02 03:00:00,291.13,350.00,288.21,294.07,260.23,319.05,315.86,291.13,266.89,264.22,340.46,269.58,265.52,265.52,262.86,294.07,265.52,266.89,266.89,264.22,255.62,260.23,262.86,255.62,253.07,297.04,264.22,291.13,258.20,294.07,262.86,315.86,294.07,368.42,267.91,284.17,279.34,281.58,276.49,278.16,273.83,202.45,240.41,281.26,276.82,284.02,279.48,282.09,277.48,284.62,279.71,308.16,306.31,304.10,307.75,306.49,307.36,302.47,310.23,305.94,279.21,274.49,279.36,274.78,275.17,277.04,272.44,302.47,300.41,303.40,335.54,334.91,330.37,332.50,282.52,331.57,204.50,242.84,266.17,268.41,266.09,273.25,268.97,242.84,309.54
2026-03-02 04:00:00,291.13,350.00,288.21,294.07,260.23,319.05,315.86,291.13,266.89,264.22,340.46,266.89,265.52,265.52,262.86,291.13,265.52,264.22,266.89,264.22,255.62,260.23,262.86,255.62,253.07,294.07,264.22,291.13,258.20,294.07,262.86,315.86,294.07,368.42,267.45,282.96,279.18,280.51,276.39,276.77,273.30,202.45,240.41,280.06,276.68,282.68,279.34,280.77,277.41,283.20,279.57,307.63,306.25,303.51,307.67,306.01,305.85,301.83,308.86,305.58,277.79,273.91,278.04,274.22,274.58,275.64,271.81,302.37,300.00,303.00,335.46,334.80,330.13,332.50,282.52,331.47,204.50,242.84,265.10,267.44,264.89,271.82,267.87,242.84,309.54
2026-03-02 05:00:00,291.13,350.00,288.21,294.07,260.23,319.05,315.86,291.13,266.89,264.22,340.46,266.89,265.52,265.52,262.86,291.13,265.52,264.22,266.89,264.22,255.62,260.23,262.86,255.62,253.07,294.07,264.22,291.13,258.20,294.07,262.86,315.86,294.07,368.42,267.00,281.81,279.03,279.47,276.29,275.44,272.78,202.45,240.41,278.90,276.55,281.47,279.21,279.57,277.34,281.88,279.44,307.16,306.18,302.94,307.59,305.54,304.42,301.19,307.53,305.21,276.41,273.33,276.73,273.66,274.00,274.28,271.21,302.26,299.61,302.59,335.38,334.69,329.89,332.50,282.52,331.37,204.50,242.84,264.01,266.38,263.72,270.43,266.75,242.84,309.54
2026-03-02 06:00:00,291.13,350.00,288.21,294.07,260.23,319.05,315.86,291.13,286.15,283.29,340.46,289.04,265.52,265.52,262.86,294.07,265.52,286.15,286.15,283.29,255.62,260.23,262.86,255.62,253.07,297.04,264.22,291.13,258.20,294.07,262.86,315.86,294.07,368.42,266.56,280.53,278.88,278.27,276.20,273.81,272.29,202.45,240.41,277.56,276.43,280.20,279.09,278.37,277.28,280.52,279.31,306.75,304.49,302.42,306.00,305.11,302.62,300.58,305.86,304.86,274.66,272.76,275.08,273.14,273.46,272.55,270.65,300.67,299.23,302.21,333.81,334.59,329.65,332.50,282.52,331.27,204.50,242.84,262.95,265.27,262.60,268.43,265.69,242.84,309.54
2026-03-02 07:00:00,291.13,350.00,288.21,294.07,260.23,319.05,315.86,297.39,289.04,286.15,340.46,289.04,265.52,265.52,262.86,294.07,265.52,289.04,289.04,286.15,255.62,260.23,262.86,255.62,253.07,297.04,264.22,291.13,264.22,294.07,262.86,315.86,294.07,368.42,266.16,279.18,278.74,277.03,276.11,272.18,271.84,202.45,240.41,276.17,276.30,278.87,278.96,277.09,277.22,279.08,279.19,306.36,302.79,301.89,304.50,304.70,300.83,299.99,304.24,304.53,272.89,272.24,273.44,272.65,272.97,270.80,270.13,299.06,298.87,301.85,332.23,334.49,329.43,332.50,282.52,331.19,204.50,242.84,261.93,264.20,261.51,266.41,264.64,242.84,309.54
2026-03-02 08:00:00,291.13,350.00,288.21,294.07,260.23,322.27,319.05,297.39,289.04,286.15,340.46,289.04,265.52,265.52,262.86,294.07,265.52,289.04,289.04,286.15,255.62,260.23,262.86,255.62,253.07,297.04,264.22,291.13,264.22,294.07,262.86,319.05,294.07,368.42,265.76,277.79,278.59,275.75,276.02,270.59,271.42,202.45,240.41,274.74,276.17,277.53,278.83,275.80,277.15,277.60,279.06,305.98,301.09,301.36,303.03,304.32,299.09,299.42,302.62,304.21,271.12,271.72,271.80,272.19,272.49,269.06,269.63,297.46,298.52,301.50,330.68,334.40,329.22,332.50,282.52,331.10,204.50,242.84,260.92,263.20,260.41,264.42,263.59,242.84,309.54
2026-03-02 09:00:00,294.07,10000.00,294.07,294.07,260.23,322.27,319.05,297.39,289.04,286.15,340.46,289.04,265.52,265.52,262.86,294.07,265.52,289.04,289.04,286.15,255.62,260.23,262.86,255.62,253.07,300.04,264.22,297.04,264.22,294.07,262.86,319.05,297.04,9500.00,265.38,276.57,278.44,274.69,275.92,269.20,271.03,202.45,240.41,273.36,276.03,276.32,278.70,274.62,277.09,276.20,278.94,305.62,299.70,300.87,301.66,303.95,297.60,298.88,301.33,303.92,269.50,271.23,270.51,271.73,272.05,267.49,269.15,295.92,298.20,301.17,329.26,334.31,329.02,332.50,282.52,331.01,204.50,242.84,259.89,262.25,259.28,262.67,262.53,242.84,309.54
2026-03-02 10:00:00,294.07,10000.00,297.04,303.07,247.67,319.05,315.86,297.39,286.15,283.29,340.46,289.04,265.52,265.52,262.86,297.04,265.52,289.04,289.04,286.15,255.62,245.20,250.17,245.20,247.67,303.07,264.22,300.04,264.22,297.04,250.17,315.86,300.04,9500.00,265.01,275.29,278.28,273.55,275.83,267.80,270.65,202.45,240.41,272.03,275.89,275.07,278.56,273.40,277.02,274.85,278.80,305.26,298.19,300.41,300.32,303.58,296.10,298.35,299.95,303.64,267.94,270.77,269.14,271.29,271.62,265.92,268.67,294.43,297.89,300.86,327.85,334.22,328.82,332.50,282.52,330.91,204.50,242.84,258.83,261.34,258.10,260.91,261.45,242.84,309.54
2026-03-02 11:00:00,294.07,10000.00,299.32,305.39,245.20,319.05,315.86,297.39,280.45,277.65,340.46,289.04,265.52,265.52,262.86,294.07,265.52,286.15,283.29,280.45,255.62,245.20,247.67,245.20,247.67,305.39,264.22,302.34,258.20,299.32,247.67,315.86,302.34,9500.00,264.65,274.04,278.12,272.42,275.73,266.46,270.29,202.45,240.41,270.79,275.75,273.86,278.43,272.21,276.95,273.62,278.67,304.91,296.71,299.95,299.08,303.22,294.65,297.84,298.57,303.38,266.53,270.33,267.79,270.86,271.20,264.49,268.19,293.06,297.60,300.56,326.54,334.13,328.63,332.50,282.52,330.82,204.50,242.84,258.10,260.71,258.10,259.29,260.71,242.84,309.54
2026-03-02 12:00:00,294.07,10000.00,294.07,294.07,245.20,319.05,315.86,291.13,266.89,264.22,340.46,269.58,265.52,265.52,262.86,294.07,265.52,266.89,266.89,264.22,255.62,245.20,247.67,245.20,247.67,300.04,264.22,297.04,258.20,294.07,247.67,315.86,297.04,9500.00,264.29,272.85,277.96,271.30,275.63,265.20,269.93,202.45,240.41,269.61,275.60,272.70,278.29,271.07,276.88,272.46,278.53,304.57,295.34,299.51,297.87,302.86,293.27,297.37,297.25,303.12,265.26,269.93,266.49,270.44,270.81,263.19,267.75,291.80,297.31,300.26,325.31,334.05,328.46,332.50,282.52,330.73,204.50,242.84,258.10,260.71,258.10,257.81,260.71,242.84,309.54
