snapshot,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,HEBEI_NORTH,HEBEI_SOUTH,Hainan,Heilongjiang,Henan,Hubei,Hunan,Jiangsu,Jiangxi,Jilin,Liaoning,NM_EAST,NM_WEST,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Tibet,Xinjiang,Yunnan,Zhejiang,Beijing__battery__bus__3255,Tianjin__battery__bus__3258,HEBEI_NORTH__pumped__bus__3262,HEBEI_NORTH__battery__bus__3263,HEBEI_SOUTH__pumped__bus__3267,HEBEI_SOUTH__battery__bus__3268,Shanxi__pumped__bus__3272,Shanxi__battery__bus__3273,Shandong__pumped__bus__3278,Shandong__battery__bus__3279,NM_EAST__pumped__bus__3283,NM_EAST__battery__bus__3284,Liaoning__pumped__bus__3290,Liaoning__battery__bus__3291,Jilin__pumped__bus__3295,Jilin__battery__bus__3296,Heilongjiang__pumped__bus__3300,Heilongjiang__battery__bus__3301,Shanghai__battery__bus__3305,Jiangsu__pumped__bus__3311,Jiangsu__battery__bus__3312,Zhejiang__pumped__bus__3318,Zhejiang__battery__bus__3319,Anhui__pumped__bus__3323,Anhui__battery__bus__3324,Fujian__pumped__bus__3330,Fujian__battery__bus__3331,Jiangxi__pumped__bus__3335,Jiangxi__battery__bus__3336,Henan__pumped__bus__3340,Henan__battery__bus__3341,Hubei__battery__bus__3345,Hunan__pumped__bus__3349,Hunan__battery__bus__3350,Chongqing__pumped__bus__3354,Chongqing__battery__bus__3355,Sichuan__battery__bus__3359,Guangdong__pumped__bus__3365,Guangdong__battery__bus__3366,Guangxi__battery__bus__3371,Hainan__battery__bus__3376,Guizhou__battery__bus__3380,Yunnan__battery__bus__3384,Shaanxi__pumped__bus__3388,Shaanxi__battery__bus__3389,Gansu__battery__bus__3393,Qinghai__battery__bus__3397,Ningxia__battery__bus__3401,Xinjiang__pumped__bus__3405,Xinjiang__battery__bus__3406,NM_WEST__battery__bus__3410,Tibet__battery__bus__3413
2026-09-11 00:00:00,294.07,350.00,288.21,294.07,213.85,319.05,274.59,271.84,261.58,264.22,340.46,250.17,276.22,276.22,218.19,294.07,276.22,247.67,250.17,247.67,255.62,216.01,216.01,233.72,247.67,297.04,264.22,291.13,258.20,294.07,190.67,315.86,297.04,365.29,260.58,273.07,255.23,275.58,261.19,277.36,265.06,239.24,235.29,226.63,249.50,228.92,248.62,226.63,246.36,228.92,249.10,312.67,305.85,282.19,317.02,312.67,305.40,279.36,311.70,307.60,220.98,262.41,220.98,262.41,262.41,218.77,207.35,301.29,276.57,279.36,338.49,334.87,260.86,332.50,258.25,323.10,236.24,225.87,203.51,205.21,205.27,191.20,181.14,242.84,309.54
2026-09-11 01:00:00,294.07,350.00,288.21,294.07,213.85,319.05,257.38,254.81,261.58,264.22,340.46,250.17,276.22,276.22,216.01,294.07,276.22,247.67,250.17,247.67,255.62,213.85,216.01,233.72,247.67,297.04,264.22,291.13,258.20,294.07,190.67,315.86,297.04,364.19,260.50,273.04,255.80,275.54,261.63,276.94,265.06,239.24,235.29,226.63,249.85,228.92,249.21,226.63,246.91,228.92,249.64,312.67,305.44,282.19,316.26,312.67,304.99,279.36,311.11,307.41,220.98,262.41,220.98,262.41,262.41,218.77,207.40,300.71,276.57,279.36,337.96,334.83,260.86,332.50,258.25,323.10,236.24,226.11,203.53,205.21,205.32,191.20,181.14,242.84,309.54
2026-09-11 02:00:00,294.07,350.00,288.21,294.07,213.85,319.05,252.26,254.81,261.58,264.22,340.46,250.17,270.73,273.46,216.01,294.07,276.22,247.67,250.17,247.67,255.62,213.85,216.01,233.72,247.67,297.04,264.22,291.13,258.20,294.07,190.67,315.86,297.04,363.19,260.40,273.01,256.42,275.49,262.16,276.47,265.06,239.24,235.29,226.63,250.30,228.92,249.93,226.63,247.61,228.92,250.32,312.67,304.98,282.19,315.42,312.67,304.53,279.36,310.50,307.20,220.98,262.41,220.98,262.41,262.41,218.77,207.44,300.09,276.57,279.36,337.37,334.78,260.86,332.50,258.25,323.10,236.24,226.39,203.55,205.21,205.37,191.20,181.14,242.84,309.54
2026-09-11 03:00:00,294.07,350.00,288.21,294.07,213.85,319.05,252.26,254.81,261.58,264.22,340.46,250.17,270.73,273.46,216.01,294.07,276.22,247.67,250.17,247.67,255.62,213.85,216.01,233.72,247.67,297.04,264.22,291.13,258.20,294.07,190.67,315.86,297.04,362.25,260.28,272.97,257.03,275.44,262.75,276.00,265.06,239.23,235.29,226.63,250.76,228.92,250.67,226.63,248.33,228.92,251.03,312.67,304.50,282.19,314.60,312.67,304.06,279.36,309.87,307.00,220.98,262.41,220.98,262.41,262.41,218.77,207.49,299.46,276.57,279.36,336.77,334.73,260.86,332.50,258.25,323.10,236.24,226.66,203.58,205.21,205.41,191.20,181.14,242.84,309.54
2026-09-11 04:00:00,294.07,350.00,288.21,294.07,213.85,319.05,252.26,254.81,261.58,264.22,340.46,250.17,266.89,269.58,216.01,294.07,272.31,247.67,250.17,247.67,255.62,213.85,216.01,233.72,247.67,297.04,264.22,291.13,258.20,294.07,190.67,315.86,297.04,361.38,260.15,272.93,257.79,275.39,263.45,275.52,265.06,239.23,235.29,226.63,251.43,228.92,251.64,226.63,249.30,228.92,251.97,312.67,304.01,282.19,313.81,312.67,303.58,279.36,309.25,306.80,220.98,262.41,220.98,262.41,262.41,218.77,207.54,298.82,276.57,279.36,336.18,334.68,260.86,332.50,258.25,323.10,236.24,227.00,203.61,205.21,205.47,191.20,181.14,242.84,309.54
2026-09-11 05:00:00,294.07,350.00,288.21,294.07,213.85,319.05,252.26,254.81,261.58,264.22,340.46,258.96,266.89,269.58,216.01,294.07,272.31,256.37,258.96,253.81,255.62,213.85,216.01,233.72,247.67,297.04,264.22,291.13,258.20,294.07,190.67,315.86,297.04,360.61,260.02,272.90,258.55,275.34,264.15,275.03,265.06,239.23,235.29,226.63,252.11,228.92,252.69,226.63,250.33,228.92,252.96,312.67,303.53,282.19,313.07,312.67,303.10,279.36,308.65,306.62,220.98,262.41,220.98,262.41,262.41,218.77,207.60,298.17,276.57,279.36,335.60,334.64,260.86,332.50,258.25,323.10,236.23,227.35,203.63,205.21,205.52,191.20,181.14,242.84,309.54
2026-09-11 06:00:00,294.07,350.00,288.21,294.07,213.85,319.05,274.59,271.84,261.58,264.22,340.46,264.22,270.73,273.46,216.01,294.07,276.22,261.58,264.22,258.96,255.62,213.85,216.01,233.72,247.67,297.04,264.22,291.13,258.20,294.07,190.67,315.86,297.04,359.90,259.89,272.85,259.29,275.28,264.84,274.54,265.06,239.23,235.29,226.63,252.82,228.92,253.77,226.63,251.40,228.92,254.01,312.67,303.04,282.19,312.36,312.67,302.62,279.36,308.07,306.44,220.98,262.41,220.98,262.41,262.41,218.77,207.65,297.52,276.57,279.36,335.01,334.59,260.86,332.50,258.25,323.10,236.23,227.69,203.66,205.21,205.57,191.20,181.14,242.84,309.54
2026-09-11 07:00:00,294.07,350.00,288.21,294.07,213.85,319.05,274.59,271.84,261.58,264.22,340.46,264.22,266.89,264.22,216.01,294.07,266.89,261.58,264.22,258.96,255.62,213.85,216.01,233.72,247.67,297.04,264.22,291.13,264.22,294.07,190.67,315.86,297.04,359.22,259.74,272.81,260.03,275.23,265.54,274.04,265.06,239.23,235.29,226.63,253.53,228.92,254.74,226.63,252.34,228.92,254.93,312.67,302.56,282.19,311.69,312.67,302.13,279.36,307.51,306.27,220.98,262.41,220.98,262.41,262.41,218.77,207.70,296.85,276.57,279.36,334.44,334.55,260.86,332.50,258.25,323.10,236.23,228.03,203.69,205.21,205.62,191.20,181.14,242.84,309.54
2026-09-11 08:00:00,294.07,350.00,288.21,294.07,213.85,319.05,252.26,254.81,258.20,260.81,340.46,250.17,263.45,260.81,216.01,294.07,263.45,247.67,250.17,247.67,255.62,213.85,211.71,219.12,221.34,313.78,264.22,291.13,264.22,307.53,172.08,315.86,310.64,358.57,259.59,272.77,260.75,275.17,266.24,273.54,265.06,239.23,232.99,226.63,254.11,228.92,255.64,226.63,253.22,228.92,255.81,314.85,302.08,282.19,311.05,314.28,301.64,279.36,306.97,306.10,220.98,262.41,220.98,262.41,262.41,218.77,207.75,296.18,276.57,279.36,333.86,334.50,260.86,332.50,258.25,323.10,236.23,228.37,203.72,204.57,205.67,191.20,181.14,242.84,311.14
2026-09-11 09:00:00,294.07,350.00,288.21,310.64,195.60,319.05,247.82,250.32,253.07,258.20,322.27,250.17,261.58,258.96,199.57,294.07,261.58,247.67,250.17,247.67,255.62,197.58,193.65,219.12,221.34,316.95,264.22,291.13,258.20,310.64,172.08,315.86,313.78,357.93,259.43,271.68,261.49,274.13,266.96,272.21,265.06,238.36,232.99,226.63,254.68,228.92,256.59,226.63,254.15,228.92,256.75,317.03,300.54,282.19,309.98,315.94,299.99,279.36,305.85,305.92,220.98,262.41,220.98,262.41,262.41,218.77,207.80,294.51,276.57,279.36,332.49,334.46,260.86,332.50,258.25,323.10,235.46,228.73,203.74,203.84,205.71,191.20,181.14,242.84,312.79
2026-09-11 10:00:00,294.07,350.00,288.21,313.78,193.65,319.05,247.82,250.32,253.07,258.20,322.27,250.17,261.58,258.96,197.58,294.07,261.58,247.67,250.17,247.67,255.62,195.60,191.71,219.12,221.34,320.15,264.22,291.13,258.20,313.78,172.08,315.86,316.95,357.33,259.27,270.68,262.30,273.15,267.75,270.92,265.06,237.57,232.99,226.63,255.32,228.92,257.57,226.63,255.10,228.92,257.69,319.20,298.99,282.19,308.96,317.63,298.37,279.36,304.75,305.75,220.98,262.41,220.98,262.41,262.41,218.77,207.85,292.95,276.57,279.36,331.18,334.42,260.86,332.50,258.25,323.10,234.75,229.12,203.77,203.84,205.76,191.20,181.14,242.84,314.46
2026-09-11 11:00:00,294.07,350.00,288.21,310.64,193.65,319.05,247.82,250.32,253.07,264.22,322.27,250.17,266.89,269.58,197.58,294.07,272.31,247.67,250.17,247.67,255.62,195.60,191.71,219.12,221.34,316.95,264.22,291.13,258.20,310.64,172.08,306.94,313.78,356.73,259.11,269.79,263.20,272.25,268.63,269.72,265.06,236.86,232.99,226.63,256.07,228.92,258.62,226.63,256.13,228.92,258.72,321.39,297.49,282.19,307.91,319.32,296.84,279.36,303.66,305.58,220.98,262.41,220.98,262.41,262.41,218.77,207.92,291.53,276.57,279.36,329.99,334.37,260.86,332.50,258.25,323.10,234.11,229.58,203.81,203.84,205.83,191.20,181.14,242.84,316.12
2026-09-11 12:00:00,294.07,350.00,288.21,310.64,195.60,319.05,247.82,250.32,253.07,264.22,322.27,250.17,270.73,273.46,199.57,294.07,276.22,247.67,250.17,247.67,255.62,197.58,193.65,219.12,221.34,316.95,264.22,291.13,258.20,310.64,172.08,315.86,313.78,356.15,258.94,269.00,264.29,271.39,269.55,268.60,265.06,236.20,232.99,226.63,257.06,228.92,259.78,226.63,257.27,228.92,259.86,323.67,296.04,282.19,306.87,321.07,295.40,279.36,302.55,305.41,220.98,262.41,220.98,262.41,262.41,218.77,209.09,290.14,276.57,279.36,328.86,334.33,260.86,332.50,258.25,324.09,233.52,230.20,204.94,203.84,206.98,191.20,181.14,242.84,317.83
2026-09-11 13:00:00,294.07,350.00,288.21,313.78,211.71,319.05,274.59,271.84,258.20,264.22,340.46,252.70,276.22,273.46,216.01,294.07,276.22,250.17,252.70,247.67,255.62,213.85,209.60,233.72,236.08,343.34,264.22,291.13,264.22,336.51,172.08,315.86,339.91,355.57,258.77,268.23,265.86,270.55,270.53,267.53,265.06,235.58,235.06,226.63,258.53,228.92,261.19,226.63,258.66,228.92,261.23,326.17,294.63,282.19,305.84,322.91,294.01,279.36,301.46,305.23,220.98,262.41,220.98,262.41,262.41,218.77,219.08,288.79,276.57,279.36,327.77,334.29,273.71,332.50,258.25,325.21,232.95,233.13,214.45,212.66,216.65,191.20,181.14,242.84,319.68
